environmental,controllable,controllable,controllable,controllable,controllable,output
5.361543893814086914e-01,8.824139237403869629e-01,8.484142422676086426e-01,5.739622712135314941e-01,1.415142416954040527e-01,3.852706775069236755e-02,-2.387972593307495117e+00
7.123752832412719727e-01,1.464312821626663208e-01,3.701272606849670410e-01,2.877654433250427246e-01,3.048375546932220459e-01,6.654750704765319824e-01,-1.523621678352355957e+00
5.525435805320739746e-01,1.468210667371749878e-01,3.956819176673889160e-01,2.861302495002746582e-01,3.057399392127990723e-01,6.641734242439270020e-01,-2.262544870376586914e+00
4.183116257190704346e-01,8.824451565742492676e-01,8.472759723663330078e-01,5.739963054656982422e-01,1.383069455623626709e-01,3.849753737449645996e-02,-3.193029642105102539e+00
3.642722070217132568e-01,8.823929429054260254e-01,8.417769670486450195e-01,5.739648342132568359e-01,1.411558240652084351e-01,3.853833675384521484e-02,-3.115684270858764648e+00
6.261208057403564453e-01,1.465034931898117065e-01,3.806348741054534912e-01,2.871412336826324463e-01,3.051913678646087646e-01,6.649107336997985840e-01,-1.918563842773437500e+00
4.836851954460144043e-01,8.824566602706909180e-01,8.492133021354675293e-01,5.739961266517639160e-01,1.384286880493164062e-01,3.848518058657646179e-02,-2.880764722824096680e+00
3.751251101493835449e-01,8.824231028556823730e-01,8.433282971382141113e-01,5.739681720733642578e-01,1.404927372932434082e-01,3.852216899394989014e-02,-3.156084537506103516e+00
5.269062519073486328e-01,8.824282884597778320e-01,8.492971062660217285e-01,5.739733576774597168e-01,1.404364258050918579e-01,3.851313143968582153e-02,-2.485068798065185547e+00
6.145554780960083008e-01,1.464959233999252319e-01,3.825784027576446533e-01,2.870308160781860352e-01,3.052795827388763428e-01,6.648216247558593750e-01,-1.972692489624023438e+00
4.117227792739868164e-01,8.824600577354431152e-01,8.467315435409545898e-01,5.739980936050415039e-01,1.386238634586334229e-01,3.850005939602851868e-02,-3.200444221496582031e+00
3.942873179912567139e-01,8.824176192283630371e-01,8.451982140541076660e-01,5.739948153495788574e-01,1.394950151443481445e-01,3.851006180047988892e-02,-3.197322368621826172e+00
7.208555936813354492e-01,1.464396864175796509e-01,3.694375157356262207e-01,2.877926528453826904e-01,3.048224747180938721e-01,6.655182242393493652e-01,-1.486172318458557129e+00
5.711591243743896484e-01,1.466995328664779663e-01,3.913943171501159668e-01,2.864760756492614746e-01,3.055402338504791260e-01,6.644036173820495605e-01,-2.175930738449096680e+00
6.869230866432189941e-01,1.464474946260452271e-01,3.724237084388732910e-01,2.875950634479522705e-01,3.049428164958953857e-01,6.653255224227905273e-01,-1.637823820114135742e+00
7.321088314056396484e-01,1.464467793703079224e-01,3.686677515506744385e-01,2.878063917160034180e-01,3.048015534877777100e-01,6.655883789062500000e-01,-1.436997294425964355e+00
6.789532303810119629e-01,1.464962214231491089e-01,3.733296096324920654e-01,2.875833809375762939e-01,3.049757480621337891e-01,6.652838587760925293e-01,-1.674075126647949219e+00
4.581753015518188477e-01,8.824616670608520508e-01,8.492025732994079590e-01,5.740042924880981445e-01,1.381264179944992065e-01,3.847832232713699341e-02,-3.051052331924438477e+00
5.033573508262634277e-01,8.824222683906555176e-01,8.492475748062133789e-01,5.740035176277160645e-01,1.392917782068252563e-01,3.850844502449035645e-02,-2.714673757553100586e+00
3.421856760978698730e-01,1.487356126308441162e-01,4.536529779434204102e-01,2.800056338310241699e-01,3.090516328811645508e-01,6.601787209510803223e-01,-3.103925943374633789e+00
4.393581748008728027e-01,8.824627995491027832e-01,8.482229709625244141e-01,5.740022659301757812e-01,1.381940096616744995e-01,3.848951309919357300e-02,-3.138305425643920898e+00
6.583061814308166504e-01,1.464261114597320557e-01,3.758569955825805664e-01,2.874020338058471680e-01,3.050474524497985840e-01,6.651090979576110840e-01,-1.768881559371948242e+00
5.844836235046386719e-01,1.466345340013504028e-01,3.884681165218353271e-01,2.866197526454925537e-01,3.054742217063903809e-01,6.645296812057495117e-01,-2.113628625869750977e+00
6.359452605247497559e-01,1.464742720127105713e-01,3.790568113327026367e-01,2.872082293033599854e-01,3.051432371139526367e-01,6.649765372276306152e-01,-1.872692584991455078e+00
4.740260243415832520e-01,8.824940919876098633e-01,8.492694497108459473e-01,5.740360021591186523e-01,1.384915113449096680e-01,3.847774490714073181e-02,-2.951761245727539062e+00
