environmental,controllable,controllable,controllable,controllable,controllable,output
3.828136622905731201e-01,8.824222087860107422e-01,8.443579673767089844e-01,5.739775896072387695e-01,1.402643024921417236e-01,3.851453587412834167e-02,-3.177322149276733398e+00
6.341518163681030273e-01,1.464755833148956299e-01,3.793344199657440186e-01,2.871989607810974121e-01,3.051619827747344971e-01,6.649638414382934570e-01,-1.881056785583496094e+00
2.942337691783905029e-01,1.492157578468322754e-01,4.637150466442108154e-01,2.782392799854278564e-01,3.100194334983825684e-01,6.590681672096252441e-01,-3.223437070846557617e+00
5.679585933685302734e-01,1.467129290103912354e-01,3.920896947383880615e-01,2.863911688327789307e-01,3.056100308895111084e-01,6.643600463867187500e-01,-2.190864086151123047e+00
5.996545553207397461e-01,1.465658992528915405e-01,3.853924870491027832e-01,2.868082821369171143e-01,3.053731024265289307e-01,6.646755337715148926e-01,-2.042536735534667969e+00
4.897691905498504639e-01,8.824516534805297852e-01,8.492302894592285156e-01,5.739479660987854004e-01,1.390341669321060181e-01,3.848289325833320618e-02,-2.832314252853393555e+00
5.054633617401123047e-01,8.824524283409118652e-01,8.494586944580078125e-01,5.739929080009460449e-01,1.390046179294586182e-01,3.849679231643676758e-02,-2.695369720458984375e+00
3.438775837421417236e-01,1.487069725990295410e-01,4.532961845397949219e-01,2.800658643245697021e-01,3.090136945247650146e-01,6.602212786674499512e-01,-3.099002838134765625e+00
5.386283993721008301e-01,8.824090957641601562e-01,8.487245440483093262e-01,5.739474296569824219e-01,1.417998671531677246e-01,3.852576389908790588e-02,-2.361484766006469727e+00
3.254997730255126953e-01,1.489020287990570068e-01,4.574101865291595459e-01,2.793795466423034668e-01,3.093883097171783447e-01,6.598158478736877441e-01,-3.150025129318237305e+00
5.522826313972473145e-01,1.467564553022384644e-01,3.957767784595489502e-01,2.861191332340240479e-01,3.057065308094024658e-01,6.641746163368225098e-01,-2.263754367828369141e+00
6.930474638938903809e-01,1.464210003614425659e-01,3.718213737010955811e-01,2.876527309417724609e-01,3.049023747444152832e-01,6.653286218643188477e-01,-1.610115885734558105e+00
4.652320742607116699e-01,8.824582695960998535e-01,8.492807149887084961e-01,5.740047097206115723e-01,1.382710337638854980e-01,3.848632425069808960e-02,-3.009612321853637695e+00
3.717280924320220947e-01,8.824176192283630371e-01,8.427438735961914062e-01,5.739623308181762695e-01,1.406532078981399536e-01,3.851791098713874817e-02,-3.144735097885131836e+00
5.798868536949157715e-01,1.466528326272964478e-01,3.894467651844024658e-01,2.865569293498992920e-01,3.055065870285034180e-01,6.644823551177978516e-01,-2.135142564773559570e+00
4.324972629547119141e-01,8.824607729911804199e-01,8.478155136108398438e-01,5.739867687225341797e-01,1.380471289157867432e-01,3.847807273268699646e-02,-3.161262273788452148e+00
4.117509424686431885e-01,8.824213147163391113e-01,8.467927575111389160e-01,5.739855170249938965e-01,1.390213966369628906e-01,3.849860280752182007e-02,-3.200422525405883789e+00
2.774657309055328369e-01,1.494006663560867310e-01,4.667609333992004395e-01,2.776345610618591309e-01,3.103637993335723877e-01,6.586754918098449707e-01,-3.255172729492187500e+00
2.596326172351837158e-01,1.495615243911743164e-01,4.695870578289031982e-01,2.770313024520874023e-01,3.107094466686248779e-01,6.583041548728942871e-01,-3.282582759857177734e+00
3.104141056537628174e-01,1.490615010261535645e-01,4.605373740196228027e-01,2.788360118865966797e-01,3.096854388713836670e-01,6.594294309616088867e-01,-3.187658309936523438e+00
4.200376272201538086e-01,8.824559450149536133e-01,8.468744754791259766e-01,5.740132331848144531e-01,1.379514783620834351e-01,3.848692774772644043e-02,-3.190312385559082031e+00
4.798511266708374023e-01,8.824518322944641113e-01,8.495935797691345215e-01,5.740113854408264160e-01,1.385771185159683228e-01,3.848019987344741821e-02,-2.909842491149902344e+00
6.719890832901000977e-01,1.464209407567977905e-01,3.741383850574493408e-01,2.875296771526336670e-01,3.049885332584381104e-01,6.652329564094543457e-01,-1.705917835235595703e+00
6.195009946823120117e-01,1.465149372816085815e-01,3.817564547061920166e-01,2.870508730411529541e-01,3.052394092082977295e-01,6.648427844047546387e-01,-1.949533104896545410e+00
6.495882272720336914e-01,1.464519798755645752e-01,3.770615160465240479e-01,2.873625457286834717e-01,3.050851523876190186e-01,6.650763750076293945e-01,-1.809237599372863770e+00
