environmental,controllable,controllable,controllable,controllable,controllable,output
7.821812412091588840e-01,2.430990516698801063e-01,9.442769354643539836e-01,4.929655003622382958e-01,3.370160835895734674e-01,4.789252223788359464e-01,3.299308201329456680e-01
8.268616795539855957e-01,8.670006394386291504e-01,2.451240569353103638e-01,8.991983532905578613e-01,9.002389907836914062e-01,6.934190541505813599e-02,4.879642277956008911e-02
7.902358174324035645e-01,4.828274846076965332e-01,7.841651439666748047e-01,5.146163105964660645e-01,2.689022421836853027e-01,6.994740366935729980e-01,5.839174389839172363e-01
7.844427824020385742e-01,7.980919480323791504e-01,3.204262256622314453e-01,4.610816538333892822e-01,2.152815014123916626e-01,8.444528579711914062e-01,1.385146081447601318e-01
8.288727402687072754e-01,5.569595098495483398e-01,9.207080006599426270e-01,7.946028113365173340e-01,2.128621488809585571e-01,8.064886927604675293e-01,4.605397582054138184e-01
8.414755463600158691e-01,8.370936512947082520e-01,7.531632781028747559e-01,6.284725069999694824e-01,3.134678900241851807e-01,1.000000000000000000e+00,1.403134912252426147e-01
8.910999298095703125e-01,4.387266337871551514e-01,8.881784197001252323e-16,6.362282048415375795e-16,1.000000000000000000e+00,1.000000000000000000e+00,2.677655356819741428e-05
9.222860932350158691e-01,4.428912103176116943e-01,7.359319329261779785e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.059027155861258507e-03
9.646160006523132324e-01,4.296985268592834473e-01,9.828959591686725616e-03,2.551534473896026611e-01,2.198898196220397949e-01,5.264908671379089355e-01,2.812134921550750732e-01
9.776723384857177734e-01,5.363047122955322266e-01,8.655908107757568359e-01,1.295185387134552002e-01,4.773781299591064453e-01,3.943911194801330566e-01,5.786509066820144653e-02
1.000000000000000000e+00,1.491992622613906860e-01,4.052627384662628174e-01,6.367191076278686523e-01,5.333847180008888245e-02,4.129244685173034668e-01,3.170587122440338135e-02
9.713553786277770996e-01,4.476602375507354736e-01,1.000000000000000000e+00,8.606139421463012695e-01,2.659005820751190186e-01,7.376642823219299316e-01,2.210155129432678223e-01
1.000000000000000000e+00,7.739920020103454590e-01,7.047830224037170410e-01,2.651636004447937012e-01,4.840543493628501892e-02,9.870567172765731812e-02,5.204166285693645477e-03
1.000000000000000000e+00,3.540356457233428955e-02,7.076208591461181641e-01,8.346841335296630859e-01,4.599555730819702148e-01,7.889638543128967285e-01,5.233979597687721252e-02
1.000000000000000000e+00,6.896144151687622070e-01,5.435150861740112305e-02,7.282282114028930664e-01,7.056344151496887207e-01,8.987023830413818359e-01,9.584001963958144188e-04
1.000000000000000000e+00,2.693911828100681305e-02,6.086505651473999023e-01,1.571416258811950684e-01,8.715959787368774414e-01,3.367612361907958984e-01,9.322494152002036572e-04
1.000000000000000000e+00,8.025367558002471924e-02,7.337299585342407227e-01,8.492657542228698730e-01,2.666668891906738281e-01,9.412367641925811768e-02,1.257312251254916191e-03
1.000000000000000000e+00,2.346212044358253479e-03,9.944881796836853027e-01,3.391862213611602783e-01,4.220924079418182373e-01,4.904024899005889893e-01,1.460722982883453369e-01
