environmental,controllable,controllable,controllable,controllable,controllable,output
2.634180188179016113e-01,1.494740247726440430e-01,4.689937829971313477e-01,2.771551311016082764e-01,3.106341958045959473e-01,6.584268808364868164e-01,-3.277329444885253906e+00
2.407489418983459473e-01,1.497095376253128052e-01,4.722988605499267578e-01,2.764323949813842773e-01,3.110335767269134521e-01,6.579604744911193848e-01,-3.304075241088867188e+00
4.649365842342376709e-01,8.824948072433471680e-01,8.487161993980407715e-01,5.739644169807434082e-01,1.382938772439956665e-01,3.848193213343620300e-02,-3.011438369750976562e+00
2.084960639476776123e-01,1.499650329351425171e-01,4.761754274368286133e-01,2.755072414875030518e-01,3.115520477294921875e-01,6.574007868766784668e-01,-3.321803569793701172e+00
6.479923427104949951e-02,1.505850851535797119e-01,4.827373325824737549e-01,2.739115655422210693e-01,3.124487996101379395e-01,6.565361618995666504e-01,-3.092673301696777344e+00
4.912607669830322266e-01,8.824946880340576172e-01,8.492531776428222656e-01,5.740066766738891602e-01,1.387476921081542969e-01,3.849428519606590271e-02,-2.820019483566284180e+00
9.489450603723526001e-02,1.505382508039474487e-01,4.827253222465515137e-01,2.738210558891296387e-01,3.124904632568359375e-01,6.565313339233398438e-01,-3.181412220001220703e+00
5.347350239753723145e-01,8.824200630187988281e-01,8.493710756301879883e-01,5.739769339561462402e-01,1.410297602415084839e-01,3.849625959992408752e-02,-2.403077840805053711e+00
6.749412417411804199e-01,1.464186310768127441e-01,3.737807869911193848e-01,2.874990701675415039e-01,3.049979209899902344e-01,6.652272939682006836e-01,-1.692401289939880371e+00
3.697628378868103027e-01,8.824256062507629395e-01,8.424162268638610840e-01,5.739779472351074219e-01,1.409548968076705933e-01,3.852864354848861694e-02,-3.137626409530639648e+00
5.025115013122558594e-01,8.824598193168640137e-01,8.490620255470275879e-01,5.739951133728027344e-01,1.396225988864898682e-01,3.849352523684501648e-02,-2.722350358963012695e+00
4.375607520341873169e-02,1.506499052047729492e-01,4.823113679885864258e-01,2.740564048290252686e-01,3.123666942119598389e-01,6.567212939262390137e-01,-3.019294977188110352e+00
6.505910158157348633e-01,1.464498788118362427e-01,3.768908977508544922e-01,2.873377203941345215e-01,3.050715625286102295e-01,6.650832891464233398e-01,-1.804587006568908691e+00
4.337236583232879639e-01,8.824543952941894531e-01,8.482915759086608887e-01,5.739996433258056641e-01,1.381792575120925903e-01,3.848160058259963989e-02,-3.157516956329345703e+00
5.478963255882263184e-01,1.468109339475631714e-01,3.968841135501861572e-01,2.860432565212249756e-01,3.057794272899627686e-01,6.641307473182678223e-01,-2.284059286117553711e+00
5.852689743041992188e-01,1.466298699378967285e-01,3.882939815521240234e-01,2.866284847259521484e-01,3.054781258106231689e-01,6.645432710647583008e-01,-2.109951496124267578e+00
2.973544597625732422e-01,1.491993665695190430e-01,4.631087481975555420e-01,2.783328592777252197e-01,3.099713921546936035e-01,6.591457724571228027e-01,-3.216920375823974609e+00
1.267447620630264282e-01,1.504188030958175659e-01,4.819644987583160400e-01,2.740311026573181152e-01,3.124021589756011963e-01,6.565866470336914062e-01,-3.252730607986450195e+00
2.208572626113891602e-02,1.506533175706863403e-01,4.814800620079040527e-01,2.742567956447601318e-01,3.121961355209350586e-01,6.569466590881347656e-01,-2.934930324554443359e+00
6.069992780685424805e-01,1.465445905923843384e-01,3.839906752109527588e-01,2.869128286838531494e-01,3.053196668624877930e-01,6.647390723228454590e-01,-2.008103370666503906e+00
3.185798525810241699e-01,1.489717662334442139e-01,4.588943719863891602e-01,2.791306674480438232e-01,3.095284700393676758e-01,6.596320867538452148e-01,-3.167782306671142578e+00
1.657732129096984863e-01,1.502264589071273804e-01,4.798738062381744385e-01,2.745766639709472656e-01,3.120923340320587158e-01,6.568811535835266113e-01,-3.306434869766235352e+00
4.033355712890625000e-01,8.824601173400878906e-01,8.459347486495971680e-01,5.739944577217102051e-01,1.390483081340789795e-01,3.849306702613830566e-02,-3.203067541122436523e+00
1.444455832242965698e-01,1.503484547138214111e-01,4.811643362045288086e-01,2.742317914962768555e-01,3.122792541980743408e-01,6.566697359085083008e-01,-3.281768083572387695e+00
3.374574184417724609e-01,1.487706154584884644e-01,4.547834992408752441e-01,2.798431217670440674e-01,3.091380298137664795e-01,6.601127982139587402e-01,-3.117445945739746094e+00
