environmental,controllable,controllable,controllable,controllable,controllable,output
4.227699637413024902e-01,8.824591040611267090e-01,8.476876020431518555e-01,5.739738345146179199e-01,1.385217159986495972e-01,3.849032521247863770e-02,-3.185356616973876953e+00
2.715586721897125244e-01,1.494389772415161133e-01,4.677076935768127441e-01,2.774420082569122314e-01,3.104593455791473389e-01,6.585813164710998535e-01,-3.264994382858276367e+00
3.339317142963409424e-01,1.488169878721237183e-01,4.555368721485137939e-01,2.796861231327056885e-01,3.092134594917297363e-01,6.599870920181274414e-01,-3.127295494079589844e+00
4.438875019550323486e-01,8.824551105499267578e-01,8.487731218338012695e-01,5.740109682083129883e-01,1.378287225961685181e-01,3.848044201731681824e-02,-3.120506048202514648e+00
5.350796580314636230e-01,8.824707865715026855e-01,8.487635254859924316e-01,5.740014910697937012e-01,1.415150314569473267e-01,3.855147957801818848e-02,-2.399416208267211914e+00
2.614556849002838135e-01,1.495291143655776978e-01,4.692969620227813721e-01,2.770981192588806152e-01,3.106581568717956543e-01,6.583681106567382812e-01,-3.280091524124145508e+00
4.757511019706726074e-01,8.824914097785949707e-01,8.486818075180053711e-01,5.740012526512145996e-01,1.386152952909469604e-01,3.847927600145339966e-02,-2.939637660980224609e+00
3.804304301738739014e-01,8.823843002319335938e-01,8.437750935554504395e-01,5.740001201629638672e-01,1.405116170644760132e-01,3.852098435163497925e-02,-3.171404600143432617e+00
4.372583031654357910e-01,8.824459314346313477e-01,8.482424616813659668e-01,5.739920139312744141e-01,1.381705701351165771e-01,3.847980499267578125e-02,-3.145847797393798828e+00
5.399484038352966309e-01,8.824340105056762695e-01,8.484743833541870117e-01,5.739696025848388672e-01,1.417444646358489990e-01,3.851625323295593262e-02,-2.347272396087646484e+00
3.687558770179748535e-01,8.824368119239807129e-01,8.426814079284667969e-01,5.739318132400512695e-01,1.410883367061614990e-01,3.851150721311569214e-02,-3.133830785751342773e+00
2.899437844753265381e-01,1.492646783590316772e-01,4.645051658153533936e-01,2.780865430831909180e-01,3.101091384887695312e-01,6.589782834053039551e-01,-3.232087612152099609e+00
2.986608445644378662e-01,1.491820365190505981e-01,4.628876745700836182e-01,2.783977091312408447e-01,3.099434673786163330e-01,6.591790914535522461e-01,-3.214137077331542969e+00
3.240569829940795898e-01,1.489194929599761963e-01,4.577251374721527100e-01,2.793313562870025635e-01,3.094196319580078125e-01,6.597644090652465820e-01,-3.153795003890991211e+00
5.945779085159301758e-01,1.465998589992523193e-01,3.864040076732635498e-01,2.867528200149536133e-01,3.053990006446838379e-01,6.646162271499633789e-01,-2.066335678100585938e+00
4.943879246711730957e-01,8.824636340141296387e-01,8.495086431503295898e-01,5.739867091178894043e-01,1.390608549118041992e-01,3.848539292812347412e-02,-2.793730974197387695e+00
6.440376043319702148e-01,1.464584320783615112e-01,3.778188228607177734e-01,2.872937321662902832e-01,3.051153719425201416e-01,6.650270819664001465e-01,-1.835014104843139648e+00
5.746392607688903809e-01,1.466746330261230469e-01,3.905789554119110107e-01,2.865040898323059082e-01,3.055369555950164795e-01,6.644389629364013672e-01,-2.159677505493164062e+00
3.458040356636047363e-01,1.486815065145492554e-01,4.528228938579559326e-01,2.801479697227478027e-01,3.089742958545684814e-01,6.602756977081298828e-01,-3.093343496322631836e+00
5.548003911972045898e-01,1.467605382204055786e-01,3.951877951622009277e-01,2.861616611480712891e-01,3.057189881801605225e-01,6.642097830772399902e-01,-2.252079486846923828e+00
6.295315623283386230e-01,1.464894711971282959e-01,3.800705075263977051e-01,2.871518433094024658e-01,3.051858842372894287e-01,6.649280786514282227e-01,-1.902624845504760742e+00
5.102433562278747559e-01,8.824354410171508789e-01,8.493698239326477051e-01,5.739867687225341797e-01,1.398092955350875854e-01,3.849349170923233032e-02,-2.650582313537597656e+00
6.175165176391601562e-01,1.465199887752532959e-01,3.821088373661041260e-01,2.870289981365203857e-01,3.052557408809661865e-01,6.648334264755249023e-01,-1.958824276924133301e+00
4.694324135780334473e-01,8.824728131294250488e-01,8.491460680961608887e-01,5.740008354187011719e-01,1.388172954320907593e-01,3.845661506056785583e-02,-2.982817411422729492e+00
4.013031721115112305e-01,8.824198842048645020e-01,8.457780480384826660e-01,5.739763975143432617e-01,1.392591297626495361e-01,3.848630562424659729e-02,-3.202551603317260742e+00
