evaluation,mape
2.000000000000000000e+00,9.943770320377112171e-01
1.000000000000000000e+01,9.401710062343819896e-01
2.000000000000000000e+01,7.357003728469675430e-01
3.000000000000000000e+01,6.395704240811346253e-01
4.000000000000000000e+01,6.440786817505673723e-01
5.000000000000000000e+01,3.677925628300069971e-01
6.000000000000000000e+01,1.469607898165075366e-01
7.000000000000000000e+01,2.998131024004976539e-02
8.000000000000000000e+01,2.961973617014487456e-02
9.000000000000000000e+01,3.239803676137516242e-02
1.000000000000000000e+02,3.393630680851981302e-02
