evaluation,mape
2.000000000000000000e+00,7.467537721445850485e-01
1.000000000000000000e+01,6.130033406284468578e-01
2.000000000000000000e+01,5.742365263419313415e-01
3.000000000000000000e+01,5.596664544253119322e-01
4.000000000000000000e+01,1.168709542604288582e-01
5.000000000000000000e+01,9.603496218465780443e-02
6.000000000000000000e+01,8.121823943573920623e-02
7.000000000000000000e+01,5.918735978707486550e-02
8.000000000000000000e+01,4.542717519090568729e-02
9.000000000000000000e+01,3.694931881939580998e-02
1.000000000000000000e+02,2.709724601589826379e-02
