evaluation,mape
2.000000000000000000e+00,7.333655406252030939e-01
1.000000000000000000e+01,7.745105496908928355e-01
2.000000000000000000e+01,2.946907303503074060e-01
3.000000000000000000e+01,1.732757952452938233e-01
4.000000000000000000e+01,1.693909280069556822e-01
5.000000000000000000e+01,1.638748344907735854e-01
6.000000000000000000e+01,1.632402784753190228e-01
7.000000000000000000e+01,1.419595088642003344e-01
8.000000000000000000e+01,8.412013385604730220e-02
9.000000000000000000e+01,8.363721134598300910e-02
1.000000000000000000e+02,8.601037014834252148e-02
