controllable,environmental,output
-4.935591910987426445e+00,9.462459315749356392e-01,8.639972411803233499e+00
-5.674428462982177734e+00,9.941487908363342285e-01,2.565392684936523438e+01
-5.758730411529541016e+00,1.754172444343566895e+00,2.774260139465332031e+01
-5.848848819732666016e+00,4.588904082775115967e-01,2.975638961791992188e+01
-5.913892745971679688e+00,1.662610054016113281e+00,3.116187095642089844e+01
-5.877217769622802734e+00,8.885057568550109863e-01,3.034403991699218750e+01
-6.052362918853759766e+00,7.778323888778686523e-01,3.372962188720703125e+01
-6.070918083190917969e+00,-2.777366936206817627e-01,3.422140121459960938e+01
-6.057954788208007812e+00,5.568154901266098022e-02,3.393154907226562500e+01
-6.007159233093261719e+00,-6.553725004196166992e-01,3.314675521850585938e+01
-6.115112304687500000e+00,4.732364118099212646e-01,3.475587844848632812e+01
-6.119381427764892578e+00,-9.666681885719299316e-01,3.503519821166992188e+01
-6.090233325958251953e+00,1.132682412862777710e-01,3.444306564331054688e+01
-6.150166988372802734e+00,2.810432314872741699e-01,3.529260253906250000e+01
-6.226896762847900391e+00,-1.146963611245155334e-01,3.634191894531250000e+01
-6.184058189392089844e+00,1.315164446830749512e+00,3.568941116333007812e+01
-6.239403724670410156e+00,3.245682120323181152e-01,3.637464141845703125e+01
-6.288447856903076172e+00,6.130647063255310059e-01,3.680980682373046875e+01
-6.346018791198730469e+00,-7.170575857162475586e-01,3.744991683959960938e+01
-6.260823726654052734e+00,-1.822512894868850708e-01,3.671014022827148438e+01
-6.358036518096923828e+00,1.180835127830505371e+00,3.730746078491210938e+01
-6.292847156524658203e+00,7.515665888786315918e-02,3.694142913818359375e+01
-6.363233089447021484e+00,1.173845887184143066e+00,3.733729553222656250e+01
-6.334784507751464844e+00,4.454741477966308594e-01,3.718783187866210938e+01
-6.386046409606933594e+00,1.562122225761413574e+00,3.748529434204101562e+01
-6.343444347381591797e+00,8.794540166854858398e-01,3.721598052978515625e+01
-6.353064060211181641e+00,8.799231052398681641e-02,3.737847518920898438e+01
-6.383598327636718750e+00,-1.045656323432922363e+00,3.770496749877929688e+01
-6.477358341217041016e+00,-2.010788917541503906e+00,3.884048843383789062e+01
-6.497194290161132812e+00,-1.695660591125488281e+00,3.852744674682617188e+01
-6.328577041625976562e+00,-2.888680934906005859e+00,3.808787536621093750e+01
