evaluation,mape
2.000000000000000000e+00,6.446902900638669109e-01
1.000000000000000000e+01,5.884043473535658375e-01
2.000000000000000000e+01,5.776514931673201181e-01
3.000000000000000000e+01,5.695554209119854105e-01
4.000000000000000000e+01,5.697705598357140078e-01
5.000000000000000000e+01,2.316576894446083223e-01
6.000000000000000000e+01,7.996316143461869308e-02
7.000000000000000000e+01,7.768637723281006380e-02
8.000000000000000000e+01,6.897908596523789904e-02
9.000000000000000000e+01,6.519390434548784363e-02
1.000000000000000000e+02,5.542635400378839033e-02
