evaluation,mape
2.000000000000000000e+00,8.910156555187370708e-01
1.000000000000000000e+01,5.926191011562487176e-01
2.000000000000000000e+01,5.334985181458766768e-01
3.000000000000000000e+01,5.162619663608508658e-01
4.000000000000000000e+01,2.948543966074847478e-01
5.000000000000000000e+01,2.784524308385559754e-01
6.000000000000000000e+01,1.782014132682360474e-01
7.000000000000000000e+01,1.699399722359267451e-01
8.000000000000000000e+01,5.630155656293230060e-02
9.000000000000000000e+01,3.002274789495729471e-02
1.000000000000000000e+02,2.940106465456680807e-02
