controllable,environmental,output
-6.496183395385742188e+00,-8.049333572387695312e+00,-4.792089843750000000e+01
-6.496198177337646484e+00,-1.599295020103454590e+00,-3.841347503662109375e+01
-6.496198177337646484e+00,-3.750355541706085205e-01,-3.791512680053710938e+01
-6.496060848236083984e+00,-3.368057727813720703e+00,-3.926387786865234375e+01
-6.496199131011962891e+00,6.292545199394226074e-01,-3.772645950317382812e+01
-6.496113300323486328e+00,-8.963447213172912598e-01,-3.794593048095703125e+01
-6.496188163757324219e+00,-5.400122165679931641e+00,-4.116032791137695312e+01
-6.496173381805419922e+00,1.674363613128662109e+00,-3.776530456542968750e+01
-6.496199131011962891e+00,-1.351575493812561035e+00,-3.815600585937500000e+01
-6.496199131011962891e+00,-5.965806961059570312e+00,-4.377183532714843750e+01
-6.496180057525634766e+00,-6.737292289733886719e+00,-4.205867004394531250e+01
-6.496126651763916016e+00,-4.171696186065673828e+00,-4.093989944458007812e+01
-6.496199131011962891e+00,4.703161716461181641e+00,-3.874557876586914062e+01
-6.496198654174804688e+00,2.113239526748657227e+00,-3.786775588989257812e+01
-6.496182441711425781e+00,-7.497997283935546875e+00,-4.447131729125976562e+01
-6.496156692504882812e+00,-2.476646661758422852e+00,-3.887611770629882812e+01
-6.496154308319091797e+00,4.332068920135498047e+00,-3.893081665039062500e+01
-6.496098518371582031e+00,2.586284160614013672e+00,-3.793011474609375000e+01
-6.496198177337646484e+00,1.136539936065673828e+00,-3.771648788452148438e+01
-6.496162414550781250e+00,-4.737732410430908203e+00,-4.010276412963867188e+01
-6.496128082275390625e+00,3.813735723495483398e+00,-3.866374206542968750e+01
-6.496101856231689453e+00,-3.966546058654785156e+00,-4.079433822631835938e+01
-6.496102809906005859e+00,-7.215659618377685547e+00,-4.239970397949218750e+01
-6.496200561523437500e+00,3.309288978576660156e+00,-3.812124252319335938e+01
-6.496108055114746094e+00,-2.786735296249389648e+00,-3.870834732055664062e+01
