evaluation,mape
2.000000000000000000e+00,8.849019819794379238e-01
1.000000000000000000e+01,7.798651521078064919e-01
2.000000000000000000e+01,7.461280345184058138e-01
3.000000000000000000e+01,3.922265822824711479e-01
4.000000000000000000e+01,3.226417579431897220e-01
5.000000000000000000e+01,2.556009432227728806e-01
6.000000000000000000e+01,2.180799343353094499e-01
7.000000000000000000e+01,1.798968964421426009e-01
8.000000000000000000e+01,1.727748910609188393e-01
9.000000000000000000e+01,1.671981489199559079e-01
1.000000000000000000e+02,1.589223284187639973e-01
