controllable,environmental,output
-6.496093750000000000e+00,-7.191552162170410156e+00,-4.227748107910156250e+01
-6.496195316314697266e+00,-6.113031864166259766e+00,-4.394102859497070312e+01
-6.496192932128906250e+00,-8.335646629333496094e+00,-4.723059082031250000e+01
-6.496093750000000000e+00,-5.209967136383056641e+00,-4.037831115722656250e+01
-6.496198654174804688e+00,-7.071829319000244141e+00,-4.183904266357421875e+01
-6.496192932128906250e+00,-6.681344509124755859e+00,-4.225225448608398438e+01
-6.496179580688476562e+00,-8.559985160827636719e+00,-4.574835205078125000e+01
-6.496087074279785156e+00,-7.951904773712158203e+00,-4.770381164550781250e+01
-6.496200084686279297e+00,-5.787276744842529297e+00,-4.316397476196289062e+01
-6.496200084686279297e+00,-9.246099472045898438e+00,-4.520932769775390625e+01
-6.496113300323486328e+00,-9.103281974792480469e+00,-4.426148605346679688e+01
-6.496198654174804688e+00,-4.652219772338867188e+00,-4.025091552734375000e+01
-6.496199607849121094e+00,-9.622613906860351562e+00,-4.961899185180664062e+01
-6.496196269989013672e+00,-7.796808719635009766e+00,-4.691205596923828125e+01
-6.496176719665527344e+00,-8.840376853942871094e+00,-4.413990783691406250e+01
-6.496198654174804688e+00,-9.968985557556152344e+00,-5.273726654052734375e+01
-6.496198177337646484e+00,-8.244461059570312500e+00,-4.764813995361328125e+01
-6.496199131011962891e+00,-9.451288223266601562e+00,-4.743519973754882812e+01
-6.496157169342041016e+00,-5.456331729888916016e+00,-4.144501876831054688e+01
-6.496100902557373047e+00,-5.033870220184326172e+00,-3.999717712402343750e+01
-6.496200084686279297e+00,-4.822128295898437500e+00,-3.999496841430664062e+01
-6.496199607849121094e+00,-7.488731384277343750e+00,-4.439105606079101562e+01
-6.496181488037109375e+00,-6.417765140533447266e+00,-4.331299591064453125e+01
-6.496095657348632812e+00,-5.926500320434570312e+00,-4.367252731323242188e+01
-6.496165752410888672e+00,-6.796284198760986328e+00,-4.189004516601562500e+01
