controllable,environmental,output
2.395772741353528801e+00,6.292626619907096597e+00,4.981137980804227539e+00
-2.626383900642395020e-01,7.440136909484863281e+00,4.446179866790771484e+00
7.500000000000000000e+00,7.859695434570312500e+00,1.006430435180664062e+01
7.500000000000000000e+00,7.975690364837646484e+00,1.040102577209472656e+01
6.782145977020263672e+00,7.175649642944335938e+00,1.516119861602783203e+01
5.788733482360839844e+00,6.944826126098632812e+00,1.829426002502441406e+01
5.438776493072509766e+00,6.914488315582275391e+00,1.526598739624023438e+01
5.902529239654541016e+00,6.824014663696289062e+00,1.894106483459472656e+01
6.148873805999755859e+00,5.412846088409423828e+00,1.874779319763183594e+01
5.988976478576660156e+00,5.376804351806640625e+00,1.852259254455566406e+01
6.020458221435546875e+00,5.498918056488037109e+00,1.891643524169921875e+01
6.079989433288574219e+00,6.776330471038818359e+00,1.942701911926269531e+01
6.101905822753906250e+00,7.430545330047607422e+00,2.070005416870117188e+01
6.201454639434814453e+00,6.293286323547363281e+00,2.016878128051757812e+01
6.270191192626953125e+00,6.285031318664550781e+00,1.999054718017578125e+01
6.190591335296630859e+00,6.490592479705810547e+00,1.988678359985351562e+01
6.340941429138183594e+00,5.623974323272705078e+00,1.878819274902343750e+01
6.168594837188720703e+00,6.498822689056396484e+00,1.990404701232910156e+01
6.449500560760498047e+00,5.311549186706542969e+00,1.729457855224609375e+01
5.632056713104248047e+00,4.347752571105957031e+00,1.611565589904785156e+01
6.042635440826416016e+00,5.653263092041015625e+00,1.940039634704589844e+01
6.197092056274414062e+00,4.155360698699951172e+00,1.822913932800292969e+01
6.131315708160400391e+00,4.917717933654785156e+00,1.807353782653808594e+01
6.812537670135498047e+00,4.007413864135742188e+00,1.336030292510986328e+01
5.949421405792236328e+00,2.568825244903564453e+00,1.705260848999023438e+01
5.393414020538330078e+00,1.304965257644653320e+00,1.256151580810546875e+01
6.357025146484375000e+00,9.122735857963562012e-01,1.644861221313476562e+01
7.023605346679687500e+00,1.281893014907836914e+00,9.514438629150390625e+00
6.135810375213623047e+00,1.120854496955871582e+00,1.709692573547363281e+01
5.909028530120849609e+00,6.746956110000610352e-01,1.669820022583007812e+01
6.042136192321777344e+00,-7.523268461227416992e-01,1.727591133117675781e+01
6.323187828063964844e+00,-3.749314844608306885e-01,1.681406021118164062e+01
5.845872402191162109e+00,-6.565154790878295898e-01,1.661303329467773438e+01
6.232669830322265625e+00,-2.021449327468872070e+00,1.808095359802246094e+01
5.650740623474121094e+00,-1.070423007011413574e+00,1.533249855041503906e+01
6.417937278747558594e+00,-1.187149763107299805e+00,1.641439437866210938e+01
4.311100006103515625e+00,-7.688698768615722656e-01,2.515408277511596680e+00
-7.074312686920166016e+00,3.648471534252166748e-01,3.075739669799804688e+01
-7.189602851867675781e+00,-1.027078032493591309e+00,2.817602348327636719e+01
-6.979682445526123047e+00,-2.117569446563720703e+00,3.392678070068359375e+01
-6.818743705749511719e+00,-6.282066106796264648e-01,3.567029571533203125e+01
-6.740651130676269531e+00,-1.767216682434082031e+00,3.730622100830078125e+01
-6.738555908203125000e+00,-1.257000565528869629e+00,3.679989242553710938e+01
-6.613422870635986328e+00,-2.723556995391845703e+00,3.843456268310546875e+01
-6.526398658752441406e+00,-1.379952788352966309e+00,3.816120910644531250e+01
-6.646629333496093750e+00,-2.828152656555175781e+00,3.820110702514648438e+01
-6.682745456695556641e+00,-1.643264293670654297e+00,3.770395278930664062e+01
-6.718125343322753906e+00,-3.070663690567016602e+00,3.768707656860351562e+01
-6.470899105072021484e+00,-1.719042658805847168e+00,3.854120254516601562e+01
-6.560468673706054688e+00,-2.338909864425659180e+00,3.883906555175781250e+01
-6.492131233215332031e+00,-2.402411460876464844e+00,3.890938186645507812e+01
-6.461982250213623047e+00,-3.692650079727172852e+00,4.014583206176757812e+01
-6.519540786743164062e+00,-2.429802656173706055e+00,3.888663482666015625e+01
-6.473380088806152344e+00,-1.695106506347656250e+00,3.851549148559570312e+01
-6.352824211120605469e+00,-8.125107288360595703e-01,3.749665832519531250e+01
-6.442359447479248047e+00,-1.709003567695617676e+00,3.848041915893554688e+01
-6.482820510864257812e+00,-1.218275189399719238e+00,3.805367660522460938e+01
-6.455832481384277344e+00,-2.489464759826660156e+00,3.883402633666992188e+01
-6.472365379333496094e+00,-2.256117105484008789e+00,3.892661666870117188e+01
-6.337823390960693359e+00,-1.510432362556457520e+00,3.777524185180664062e+01
-6.396779537200927734e+00,-2.320935726165771484e+00,3.871972274780273438e+01
-6.414002895355224609e+00,-1.975506067276000977e+00,3.867508697509765625e+01
-6.485429763793945312e+00,-1.121743917465209961e+00,3.800426864624023438e+01
-6.416162014007568359e+00,-9.924152493476867676e-01,3.782489013671875000e+01
-6.471541404724121094e+00,-8.160040378570556641e-01,3.792491149902343750e+01
-6.349088191986083984e+00,5.659433603286743164e-01,3.726742172241210938e+01
-6.467601299285888672e+00,3.898288905620574951e-01,3.773635101318359375e+01
-6.324530124664306641e+00,1.782034337520599365e-01,3.716633605957031250e+01
-6.553791522979736328e+00,1.881736814975738525e-01,3.772171020507812500e+01
-6.438268661499023438e+00,2.367937415838241577e-01,3.771054077148437500e+01
-6.169712066650390625e+00,1.012565851211547852e+00,3.549713134765625000e+01
-6.450375556945800781e+00,7.345770597457885742e-01,3.767483901977539062e+01
-6.101687908172607422e+00,7.027358412742614746e-01,3.453169250488281250e+01
-6.553203105926513672e+00,4.724785089492797852e-01,3.767114257812500000e+01
-6.519006729125976562e+00,1.850221008062362671e-01,3.778354263305664062e+01
-6.410456180572509766e+00,-1.246419310569763184e+00,3.791672897338867188e+01
-6.313391208648681641e+00,-2.744567632675170898e+00,3.801190185546875000e+01
-6.391810417175292969e+00,-2.125898122787475586e+00,3.867808532714843750e+01
-6.418907642364501953e+00,-6.443644762039184570e-01,3.780252456665039062e+01
-6.361389636993408203e+00,-1.959741830825805664e+00,3.841757202148437500e+01
-6.303273677825927734e+00,-1.275568842887878418e+00,3.730250167846679688e+01
-6.370290279388427734e+00,-3.189943134784698486e-01,3.756661987304687500e+01
-6.528674125671386719e+00,7.270510196685791016e-01,3.769772720336914062e+01
-6.452521800994873047e+00,-5.076687335968017578e-01,3.788526153564453125e+01
-6.511648654937744141e+00,-4.835305511951446533e-01,3.791995620727539062e+01
-6.538034439086914062e+00,-1.679125189781188965e+00,3.846964645385742188e+01
-6.543502330780029297e+00,-1.757204174995422363e+00,3.855086898803710938e+01
-6.286015987396240234e+00,-1.703677177429199219e+00,3.759784698486328125e+01
-6.485459804534912109e+00,-1.214202404022216797e+00,3.805257797241210938e+01
-6.202789306640625000e+00,-2.424482256174087524e-01,3.609148788452148438e+01
-6.588476657867431641e+00,-1.668570518493652344e+00,3.830910873413085938e+01
-6.451064586639404297e+00,-1.987241864204406738e+00,3.878629684448242188e+01
-6.482794761657714844e+00,-2.509096860885620117e+00,3.885478210449218750e+01
-6.360147476196289062e+00,-3.280199050903320312e+00,3.867044067382812500e+01
-6.459149837493896484e+00,-4.417637825012207031e+00,4.067179107666015625e+01
-6.526461601257324219e+00,-4.144415378570556641e+00,4.091975402832031250e+01
-6.551848411560058594e+00,-3.404927730560302734e+00,3.928827667236328125e+01
-6.349113941192626953e+00,-3.453772068023681641e+00,3.902105331420898438e+01
-6.559337615966796875e+00,-4.906797409057617188e+00,3.985522079467773438e+01
-6.420365333557128906e+00,-4.740030288696289062e+00,3.997483062744140625e+01
