evaluation,mape
2.000000000000000000e+00,9.561958292606176357e-01
1.000000000000000000e+01,5.034133345406087701e-01
2.000000000000000000e+01,4.294616987825602972e-01
3.000000000000000000e+01,4.238640360810783658e-01
4.000000000000000000e+01,3.011862699062996529e-01
5.000000000000000000e+01,2.311507732822718764e-01
6.000000000000000000e+01,7.465033690375472153e-02
7.000000000000000000e+01,6.950058488002390511e-02
8.000000000000000000e+01,5.583237094605244394e-02
9.000000000000000000e+01,1.862897681061273861e-02
1.000000000000000000e+02,1.371560654052127876e-02
