evaluation,mape
2.000000000000000000e+00,6.849725703156173129e-01
1.000000000000000000e+01,2.452176945814699138e-01
2.000000000000000000e+01,1.945668841129518933e-01
3.000000000000000000e+01,1.276689902111175223e-01
4.000000000000000000e+01,7.112252026822281359e-02
5.000000000000000000e+01,1.911811941972890727e-02
6.000000000000000000e+01,1.244289939712526008e-02
7.000000000000000000e+01,8.123467435154973354e-03
8.000000000000000000e+01,4.367393190685841912e-03
9.000000000000000000e+01,9.897882878042137469e-04
1.000000000000000000e+02,1.430999179557446946e-04
