evaluation,mape
2.000000000000000000e+00,8.647236784112349861e-01
1.000000000000000000e+01,7.439042621812160805e-01
2.000000000000000000e+01,6.783399092346382719e-01
3.000000000000000000e+01,6.242945617389126234e-01
4.000000000000000000e+01,6.218547233004289021e-01
5.000000000000000000e+01,5.641525529416917539e-01
6.000000000000000000e+01,5.587941204821422758e-01
7.000000000000000000e+01,5.587599533911601357e-01
8.000000000000000000e+01,5.548706946272785601e-01
9.000000000000000000e+01,5.532850091838489304e-01
1.000000000000000000e+02,5.227732956091418748e-01
