evaluation,mape
2.000000000000000000e+00,7.605304649541732021e-01
1.000000000000000000e+01,6.715186256712223356e-01
2.000000000000000000e+01,6.084569812828236612e-01
3.000000000000000000e+01,5.784590943378593586e-01
4.000000000000000000e+01,5.582471108252634595e-01
5.000000000000000000e+01,5.619467139506673092e-01
6.000000000000000000e+01,5.440966174933203892e-01
7.000000000000000000e+01,5.339213800672025778e-01
8.000000000000000000e+01,5.345140437384278131e-01
9.000000000000000000e+01,5.340327699580282861e-01
1.000000000000000000e+02,5.202881336648760291e-01
