controllable,environmental,output
-7.071835845415157529e+00,-4.414904914901280897e+00,3.376155175565074273e+01
-7.072118759155273438e+00,-3.222340822219848633e+00,3.200894927978515625e+01
-7.071910858154296875e+00,-2.465775489807128906e+00,3.193530082702636719e+01
-7.071843147277832031e+00,-3.872572660446166992e+00,3.367955017089843750e+01
-7.071911811828613281e+00,-5.032002449035644531e+00,3.304872131347656250e+01
-7.071911811828613281e+00,-6.312699794769287109e+00,3.670979309082031250e+01
-7.071926116943359375e+00,-7.073178291320800781e+00,3.489569091796875000e+01
-7.071937561035156250e+00,-6.470206260681152344e+00,3.616293716430664062e+01
-7.073534011840820312e+00,-5.499002933502197266e+00,3.468766403198242188e+01
-7.070679664611816406e+00,-6.143859386444091797e+00,3.701606369018554688e+01
-6.844649791717529297e+00,-4.717920780181884766e+00,3.750141143798828125e+01
-6.718483924865722656e+00,-3.413092374801635742e+00,3.829697036743164062e+01
-6.508932590484619141e+00,-3.852385997772216797e+00,4.057722854614257812e+01
-6.331877708435058594e+00,-3.465202808380126953e+00,3.893854141235351562e+01
-6.244394779205322266e+00,-4.394463062286376953e+00,3.940092468261718750e+01
-6.189698696136474609e+00,-4.345899105072021484e+00,3.884733200073242188e+01
-6.183388710021972656e+00,-4.863299846649169922e+00,3.791955566406250000e+01
-6.128645896911621094e+00,-3.702924251556396484e+00,3.741378784179687500e+01
-6.114178180694580078e+00,-3.386591196060180664e+00,3.630934143066406250e+01
-6.153298377990722656e+00,-4.288008689880371094e+00,3.843838500976562500e+01
-6.108826160430908203e+00,-3.047275781631469727e+00,3.566370773315429688e+01
-6.129691123962402344e+00,-1.993835926055908203e+00,3.606439208984375000e+01
-6.118236064910888672e+00,-1.171594858169555664e+00,3.509141540527343750e+01
-6.124079704284667969e+00,3.221784830093383789e-01,3.491285324096679688e+01
-6.070856571197509766e+00,-8.538953065872192383e-01,3.426046371459960938e+01
-6.113891124725341797e+00,5.950849652290344238e-01,3.472467803955078125e+01
-6.105031967163085938e+00,4.424245655536651611e-01,3.460733032226562500e+01
-6.043361663818359375e+00,-3.695867955684661865e-01,3.377157211303710938e+01
-6.024994850158691406e+00,-7.897021174430847168e-01,3.347241592407226562e+01
-6.064888954162597656e+00,-9.808735251426696777e-01,3.418163299560546875e+01
-6.187969207763671875e+00,-8.283267021179199219e-01,3.595463180541992188e+01
-6.318066596984863281e+00,5.026268959045410156e-02,3.714982986450195312e+01
-6.280595779418945312e+00,-1.168895244598388672e+00,3.704216384887695312e+01
-6.363573074340820312e+00,-1.014120578765869141e+00,3.759086227416992188e+01
-6.159873962402343750e+00,-1.990191221237182617e+00,3.648380279541015625e+01
-6.198642253875732422e+00,-1.810347437858581543e+00,3.680674362182617188e+01
-6.468922615051269531e+00,-7.286626100540161133e-01,3.791778945922851562e+01
-6.520793437957763672e+00,-6.106293201446533203e-01,3.791766357421875000e+01
-6.457491397857666016e+00,-1.408431529998779297e+00,3.817511367797851562e+01
-6.556921482086181641e+00,-8.590407371520996094e-01,3.786114501953125000e+01
-6.511863231658935547e+00,-1.342555761337280273e+00,3.814297866821289062e+01
-6.315382957458496094e+00,-2.789836406707763672e+00,3.800913238525390625e+01
-6.304888248443603516e+00,-3.713320970535278320e+00,3.944884109497070312e+01
-6.320617675781250000e+00,-4.159830093383789062e+00,4.028173828125000000e+01
-6.332138538360595703e+00,-4.260453701019287109e+00,4.032449340820312500e+01
-6.346220970153808594e+00,-3.211860895156860352e+00,3.845993804931640625e+01
-6.358419895172119141e+00,-3.061664581298828125e+00,3.834822082519531250e+01
-6.361180782318115234e+00,-3.747905254364013672e+00,3.993175506591796875e+01
-6.380187988281250000e+00,-4.996091365814208984e+00,3.967255783081054688e+01
-6.385734558105468750e+00,-5.113437652587890625e+00,3.986154937744140625e+01
-6.389398097991943359e+00,-5.088670730590820312e+00,3.983098602294921875e+01
-6.397826671600341797e+00,-3.608384370803833008e+00,3.971904373168945312e+01
-6.413189888000488281e+00,-4.481630802154541016e+00,4.043749618530273438e+01
-6.423527240753173828e+00,-5.406969547271728516e+00,4.107975387573242188e+01
-6.439885139465332031e+00,-6.308382034301757812e+00,4.359915161132812500e+01
-6.405096530914306641e+00,-6.833890914916992188e+00,4.162688064575195312e+01
-6.377772808074951172e+00,-5.394530773162841797e+00,4.083103942871093750e+01
-6.381484031677246094e+00,-6.363693714141845703e+00,4.321893692016601562e+01
-6.385932922363281250e+00,-7.089089870452880859e+00,4.162237548828125000e+01
-6.382786273956298828e+00,-6.436879634857177734e+00,4.296369171142578125e+01
-6.403289318084716797e+00,-7.769209384918212891e+00,4.653678131103515625e+01
-6.389898777008056641e+00,-8.057090759277343750e+00,4.768435668945312500e+01
-6.392317295074462891e+00,-9.338782310485839844e+00,4.588308715820312500e+01
-6.393025875091552734e+00,-1.000000000000000000e+01,5.261066436767578125e+01
-6.383304119110107422e+00,-9.768677711486816406e+00,5.102066802978515625e+01
-6.372436046600341797e+00,-9.271164894104003906e+00,4.510486984252929688e+01
-6.379995346069335938e+00,-9.666154861450195312e+00,4.986274337768554688e+01
-6.367570877075195312e+00,-9.058222770690917969e+00,4.373519515991210938e+01
-6.374863147735595703e+00,-9.211181640625000000e+00,4.460633087158203125e+01
-6.353102684020996094e+00,-8.159943580627441406e+00,4.743969345092773438e+01
-6.342258453369140625e+00,-7.731374740600585938e+00,4.593774795532226562e+01
-6.360898971557617188e+00,-8.656212806701660156e+00,4.469013214111328125e+01
-6.385672569274902344e+00,-9.880373001098632812e+00,5.199161529541015625e+01
-6.386312007904052734e+00,-1.000000000000000000e+01,5.258000564575195312e+01
-6.377978324890136719e+00,-9.217399597167968750e+00,4.467079162597656250e+01
-6.376608371734619141e+00,-9.171598434448242188e+00,4.433225250244140625e+01
-6.388913154602050781e+00,-1.000000000000000000e+01,5.259210968017578125e+01
-6.390740871429443359e+00,-1.000000000000000000e+01,5.260044097900390625e+01
-6.393399715423583984e+00,-1.000000000000000000e+01,5.261231231689453125e+01
-6.397313117980957031e+00,-1.000000000000000000e+01,5.262924575805664062e+01
-6.407258987426757812e+00,-9.687450408935546875e+00,5.023525238037109375e+01
-6.408617019653320312e+00,-9.923485755920410156e+00,5.235763931274414062e+01
-6.415238380432128906e+00,-1.000000000000000000e+01,5.269854736328125000e+01
-6.426346778869628906e+00,-1.000000000000000000e+01,5.273464965820312500e+01
-6.458778381347656250e+00,-9.262867927551269531e+00,4.532777786254882812e+01
-6.393565177917480469e+00,-8.994655609130859375e+00,4.373180389404296875e+01
-6.409706115722656250e+00,-9.990720748901367188e+00,5.265149307250976562e+01
