controllable,environmental,output
1.858928531031301290e+00,2.411135014544161237e+00,1.096197836004339843e+00
-7.389371871948242188e+00,1.794746875762939453e+00,2.256873703002929688e+01
-7.389402389526367188e+00,1.399123549461364746e+00,2.250626564025878906e+01
-7.255857467651367188e+00,1.822502613067626953e+00,2.626238250732421875e+01
-6.890184402465820312e+00,1.141000747680664062e+00,3.436659240722656250e+01
-6.477161884307861328e+00,1.209263920783996582e+00,3.771041107177734375e+01
-6.338031291961669922e+00,6.054272055625915527e-01,3.719235610961914062e+01
-6.171353340148925781e+00,1.194916605949401855e+00,3.552120971679687500e+01
-6.195766448974609375e+00,6.825058460235595703e-01,3.583483123779296875e+01
-6.148839950561523438e+00,1.022932410240173340e+00,3.521557235717773438e+01
-6.173462867736816406e+00,8.441698551177978516e-01,3.554771423339843750e+01
-6.136284828186035156e+00,2.031315088272094727e+00,3.517173385620117188e+01
-6.206667423248291016e+00,2.366996765136718750e+00,3.615678787231445312e+01
-6.262567043304443359e+00,1.131862640380859375e+00,3.656050109863281250e+01
-6.301188468933105469e+00,-2.658922672271728516e-01,3.708876037597656250e+01
-6.311896800994873047e+00,-1.564011216163635254e+00,3.764768218994140625e+01
-6.313385486602783203e+00,-2.981932640075683594e+00,3.799360275268554688e+01
-6.317012786865234375e+00,-2.877653837203979492e+00,3.800353240966796875e+01
-6.318226814270019531e+00,-3.556508779525756836e+00,3.909962463378906250e+01
-6.317784786224365234e+00,-4.792971611022949219e+00,3.934681320190429688e+01
-6.319734096527099609e+00,-4.099581241607666016e+00,4.026116561889648438e+01
-6.318237304687500000e+00,-5.394877910614013672e+00,4.045815277099609375e+01
-6.320633411407470703e+00,-4.350555419921875000e+00,4.014525985717773438e+01
-6.336468696594238281e+00,-3.686245203018188477e+00,3.960667800903320312e+01
-6.323481559753417969e+00,-4.255765438079833984e+00,4.026640701293945312e+01
-6.397712707519531250e+00,-3.512899398803710938e+00,3.944106292724609375e+01
-6.343475818634033203e+00,-2.045384168624877930e+00,3.837158966064453125e+01
-6.337586879730224609e+00,-1.913997054100036621e+00,3.822815704345703125e+01
-6.302180767059326172e+00,-2.168577909469604492e+00,3.812503433227539062e+01
-6.195044040679931641e+00,-2.833333253860473633e+00,3.679819107055664062e+01
-6.470180511474609375e+00,-3.951903104782104492e+00,4.075699234008789062e+01
-6.520769119262695312e+00,-2.876362323760986328e+00,3.867621994018554688e+01
-6.501442432403564453e+00,-2.568392276763916016e+00,3.882358551025390625e+01
-6.501953125000000000e+00,-2.882730484008789062e+00,3.868838119506835938e+01
-6.492221832275390625e+00,-3.241514205932617188e+00,3.899353790283203125e+01
-6.430626392364501953e+00,-2.017458438873291016e+00,3.875985717773437500e+01
-6.238078594207763672e+00,-2.628889560699462891e+00,3.738280868530273438e+01
-6.496724605560302734e+00,-3.746520280838012695e+00,4.031975555419921875e+01
-6.474549293518066406e+00,-4.264375686645507812e+00,4.088735198974609375e+01
-6.420211315155029297e+00,-5.682691574096679688e+00,4.253480529785156250e+01
-6.421568393707275391e+00,-6.666149139404296875e+00,4.218874359130859375e+01
-6.423178195953369141e+00,-7.779740810394287109e+00,4.668132019042968750e+01
-6.463896751403808594e+00,-6.439689159393310547e+00,4.320733261108398438e+01
-6.527576446533203125e+00,-5.614720344543457031e+00,4.227797317504882812e+01
-6.554145336151123047e+00,-5.315749168395996094e+00,4.069958114624023438e+01
-6.533555984497070312e+00,-5.394491195678710938e+00,4.110237503051757812e+01
-6.534751415252685547e+00,-5.302222251892089844e+00,4.068387603759765625e+01
-6.453494071960449219e+00,-5.684799671173095703e+00,4.263100433349609375e+01
-6.430849075317382812e+00,-6.617629528045654297e+00,4.240795516967773438e+01
-6.425083160400390625e+00,-6.401606082916259766e+00,4.326259613037109375e+01
-6.434321880340576172e+00,-7.266378402709960938e+00,4.260824584960937500e+01
-6.431712150573730469e+00,-7.130952358245849609e+00,4.192961502075195312e+01
-6.382642745971679688e+00,-6.275514602661132812e+00,4.347219085693359375e+01
-6.540191650390625000e+00,-5.327108383178710938e+00,4.077947616577148438e+01
-6.336888313293457031e+00,-5.254576206207275391e+00,3.998722076416015625e+01
-6.595238685607910156e+00,-4.443419456481933594e+00,4.044235992431640625e+01
-6.358999729156494141e+00,-5.846552371978759766e+00,4.300337219238281250e+01
-6.397393703460693359e+00,-6.419489860534667969e+00,4.309590148925781250e+01
-6.439492702484130859e+00,-7.022065162658691406e+00,4.167250061035156250e+01
-6.433382511138916016e+00,-8.006373405456542969e+00,4.776863098144531250e+01
-6.437410831451416016e+00,-7.653322219848632812e+00,4.574441909790039062e+01
-6.434759616851806641e+00,-8.900587081909179688e+00,4.390802383422851562e+01
-6.434904575347900391e+00,-9.461145401000976562e+00,4.747705459594726562e+01
-6.435150146484375000e+00,-9.975075721740722656e+00,5.267952728271484375e+01
-6.435775756835937500e+00,-1.000000000000000000e+01,5.276116943359375000e+01
-6.436546802520751953e+00,-1.000000000000000000e+01,5.276316833496093750e+01
-6.441721916198730469e+00,-9.080428123474121094e+00,4.410270309448242188e+01
-6.435285568237304688e+00,-1.000000000000000000e+01,5.275988006591796875e+01
-6.435102939605712891e+00,-1.000000000000000000e+01,5.275939941406250000e+01
-6.434876441955566406e+00,-1.000000000000000000e+01,5.275880050659179688e+01
-6.437385559082031250e+00,-9.278347969055175781e+00,4.542692184448242188e+01
-6.433434486389160156e+00,-1.000000000000000000e+01,5.275493621826171875e+01
-6.431644916534423828e+00,-9.640666961669921875e+00,4.975296020507812500e+01
-6.441726684570312500e+00,-8.815923690795898438e+00,4.416255950927734375e+01
-6.415598392486572266e+00,-8.675433158874511719e+00,4.481917953491210938e+01
-6.435076713562011719e+00,-1.000000000000000000e+01,5.275933074951171875e+01
-6.434920310974121094e+00,-1.000000000000000000e+01,5.275891876220703125e+01
-6.434935569763183594e+00,-1.000000000000000000e+01,5.275896072387695312e+01
-6.435348510742187500e+00,-1.000000000000000000e+01,5.276004791259765625e+01
-6.438491344451904297e+00,-9.872585296630859375e+00,5.212771606445312500e+01
-6.437609195709228516e+00,-1.000000000000000000e+01,5.276588058471679688e+01
-6.443227767944335938e+00,-1.000000000000000000e+01,5.277943038940429688e+01
-6.469801425933837891e+00,-1.000000000000000000e+01,5.282512283325195312e+01
-6.551761627197265625e+00,-9.462660789489746094e+00,4.751004791259765625e+01
-6.352273941040039062e+00,-1.000000000000000000e+01,5.239567184448242188e+01
-6.332910537719726562e+00,-1.000000000000000000e+01,5.226948547363281250e+01
-6.290894508361816406e+00,-9.627552032470703125e+00,4.878392028808593750e+01
-6.302169799804687500e+00,-9.236396789550781250e+00,4.432419967651367188e+01
-6.559951305389404297e+00,-9.199539184570312500e+00,4.474650192260742188e+01
-6.323663711547851562e+00,-9.640441894531250000e+00,4.920401763916015625e+01
-6.326888084411621094e+00,-8.241583824157714844e+00,4.704549407958984375e+01
-6.305932998657226562e+00,-7.747739315032958984e+00,4.579623413085937500e+01
-6.302158355712890625e+00,-7.707223892211914062e+00,4.545632171630859375e+01
-6.273107528686523438e+00,-7.224109172821044922e+00,4.138928604125976562e+01
-6.598240375518798828e+00,-6.969074726104736328e+00,4.146601867675781250e+01
-6.547019958496093750e+00,-7.302677631378173828e+00,4.286997604370117188e+01
-6.256068229675292969e+00,-6.170743942260742188e+00,4.269727706909179688e+01
-6.265767574310302734e+00,-7.427752017974853516e+00,4.274951934814453125e+01
-6.459867000579833984e+00,-8.513821601867675781e+00,4.604940032958984375e+01
-6.330035209655761719e+00,-8.270763397216796875e+00,4.695332336425781250e+01
