evaluation,mape
2.000000000000000000e+00,8.053551828981369010e-01
1.000000000000000000e+01,5.890191244871921805e-01
2.000000000000000000e+01,2.761024678508464114e-01
3.000000000000000000e+01,2.257465536173846044e-01
4.000000000000000000e+01,2.274690126471512752e-01
5.000000000000000000e+01,2.308319924795354805e-01
6.000000000000000000e+01,2.312593923455278089e-01
7.000000000000000000e+01,2.313501896833928539e-01
8.000000000000000000e+01,2.304778505921535048e-01
9.000000000000000000e+01,2.196897566273244007e-01
1.000000000000000000e+02,2.084145690319222644e-01
