controllable,environmental,output
-6.496181011199951172e+00,-7.295415401458740234e+00,-4.287765121459960938e+01
-6.496197700500488281e+00,-5.113791465759277344e+00,-4.012526702880859375e+01
-6.496197700500488281e+00,-4.424211025238037109e+00,-4.069044113159179688e+01
-6.496103763580322266e+00,-5.535634040832519531e+00,-4.186887359619140625e+01
-6.496199607849121094e+00,-8.439674377441406250e+00,-4.659367370605468750e+01
-6.496198177337646484e+00,-4.177456855773925781e+00,-4.093918609619140625e+01
-6.496199607849121094e+00,-5.351565837860107422e+00,-4.093055343627929688e+01
-6.496200084686279297e+00,-8.710771560668945312e+00,-4.474402618408203125e+01
-6.496199131011962891e+00,-9.324239730834960938e+00,-4.596088027954101562e+01
-6.496192455291748047e+00,-4.058704853057861328e+00,-4.090051651000976562e+01
-6.496199607849121094e+00,-9.727461814880371094e+00,-5.086049652099609375e+01
-6.496199131011962891e+00,-8.840771675109863281e+00,-4.413862228393554688e+01
-6.496085166931152344e+00,-6.751857280731201172e+00,-4.201325988769531250e+01
-6.496199607849121094e+00,-9.978878974914550781e+00,-5.277395248413085938e+01
-6.496199131011962891e+00,-8.263235092163085938e+00,-4.757536697387695312e+01
-6.496195316314697266e+00,-9.234627723693847656e+00,-4.511169815063476562e+01
-6.496184825897216797e+00,-7.491325855255126953e+00,-4.441349411010742188e+01
-6.496084690093994141e+00,-6.351749897003173828e+00,-4.354079818725585938e+01
-6.496196746826171875e+00,-4.793199062347412109e+00,-4.002650451660156250e+01
-6.496187686920166016e+00,-5.773772239685058594e+00,-4.310361862182617188e+01
-6.496199131011962891e+00,-7.673766136169433594e+00,-4.598912429809570312e+01
-6.496119499206542969e+00,-7.075700283050537109e+00,-4.184869003295898438e+01
-6.496161460876464844e+00,-7.833194255828857422e+00,-4.714123153686523438e+01
-6.496199607849121094e+00,-6.543831825256347656e+00,-4.280640792846679688e+01
-6.496181488037109375e+00,-6.080114841461181641e+00,-4.393191528320312500e+01
