evaluation,mape
2.000000000000000000e+00,7.460961621682800082e-01
1.000000000000000000e+01,4.795437531646816742e-01
2.000000000000000000e+01,4.612649803034048479e-01
3.000000000000000000e+01,4.592084672806842072e-01
4.000000000000000000e+01,4.071667861371235930e-01
5.000000000000000000e+01,2.199007265794462318e-01
6.000000000000000000e+01,5.247765454623090631e-02
7.000000000000000000e+01,2.520668677339713351e-02
8.000000000000000000e+01,2.249690083463229753e-02
9.000000000000000000e+01,2.088129318831193765e-02
1.000000000000000000e+02,1.758203650012264002e-02
