evaluation,mape
2.000000000000000000e+00,9.201246857491288678e-01
1.000000000000000000e+01,8.381037353260665235e-01
2.000000000000000000e+01,7.050637485727589970e-01
3.000000000000000000e+01,4.834219509044277996e-01
4.000000000000000000e+01,4.747262722246687883e-01
5.000000000000000000e+01,3.196385030068268907e-01
6.000000000000000000e+01,5.549968803542490448e-02
7.000000000000000000e+01,3.999568066670794453e-02
8.000000000000000000e+01,3.709791170726760984e-02
9.000000000000000000e+01,3.691125768434197485e-02
1.000000000000000000e+02,3.240845731440543387e-02
