evaluation,mape
2.000000000000000000e+00,7.576135581217374737e-01
1.000000000000000000e+01,6.039428189424339566e-01
2.000000000000000000e+01,5.558504757173566846e-01
3.000000000000000000e+01,5.499539226831813288e-01
4.000000000000000000e+01,5.414008744110092586e-01
5.000000000000000000e+01,5.413135794635723919e-01
6.000000000000000000e+01,5.442096399950809849e-01
7.000000000000000000e+01,5.219505136383371102e-01
8.000000000000000000e+01,5.215391788685217467e-01
9.000000000000000000e+01,5.215711874202608733e-01
1.000000000000000000e+02,5.161944508314160185e-01
