controllable,environmental,output
-6.496090412139892578e+00,3.084729194641113281e+00,-3.799168395996093750e+01
-6.496194839477539062e+00,1.617481559514999390e-01,-3.780032730102539062e+01
-6.496199131011962891e+00,-2.253835678100585938e+00,-3.893895721435546875e+01
-6.496185302734375000e+00,-1.244541645050048828e+00,-3.807435989379882812e+01
-6.496146202087402344e+00,1.761428952217102051e+00,-3.778288650512695312e+01
-6.496190071105957031e+00,-1.757272005081176758e+00,-3.859979629516601562e+01
-6.496198177337646484e+00,2.593664884567260742e+00,-3.793035125732421875e+01
-6.496193408966064453e+00,2.330002784729003906e+00,-3.790924072265625000e+01
-6.496199607849121094e+00,5.051775455474853516e+00,-3.874809646606445312e+01
-6.496105670928955078e+00,8.650588035583496094e+00,-4.236919021606445312e+01
-6.496084690093994141e+00,4.811145961284637451e-01,-3.774100875854492188e+01
-6.496096134185791016e+00,1.132290482521057129e+00,-3.771640777587890625e+01
-6.496200084686279297e+00,9.624746322631835938e+00,-4.557683944702148438e+01
-6.496068000793457031e+00,5.931941509246826172e+00,-4.073846435546875000e+01
-6.496198177337646484e+00,4.519155502319335938e+00,-3.885303497314453125e+01
-6.496147155761718750e+00,-8.907902836799621582e-01,-3.794522094726562500e+01
-6.496108531951904297e+00,3.892402887344360352e+00,-3.874622344970703125e+01
-6.496119499206542969e+00,6.136271476745605469e+00,-4.093852615356445312e+01
-6.496185302734375000e+00,6.758583545684814453e+00,-4.007188034057617188e+01
-6.496199607849121094e+00,7.677417278289794922e+00,-4.263241958618164062e+01
-6.496197700500488281e+00,8.989366531372070312e+00,-4.170575332641601562e+01
-6.496148109436035156e+00,-1.762651205062866211e-01,-3.788175582885742188e+01
-6.496198654174804688e+00,7.150052547454833984e+00,-4.020812988281250000e+01
-6.496097087860107422e+00,8.046777725219726562e+00,-4.390567779541015625e+01
-6.496198177337646484e+00,4.229687690734863281e+00,-3.893788528442382812e+01
