evaluation,mape
2.000000000000000000e+00,4.928804378032121125e-01
1.000000000000000000e+01,3.225161540886676836e-01
2.000000000000000000e+01,2.773506149463376702e-01
3.000000000000000000e+01,1.992195423093034712e-01
4.000000000000000000e+01,1.877430200048571529e-01
5.000000000000000000e+01,1.716663928376836457e-01
6.000000000000000000e+01,1.121385167570065067e-01
7.000000000000000000e+01,3.770570314705185000e-02
8.000000000000000000e+01,4.130552865567102550e-02
9.000000000000000000e+01,4.204099958785474656e-02
1.000000000000000000e+02,4.117799471022733776e-02
