evaluation,mape
2.000000000000000000e+00,8.905330237763028345e-01
1.000000000000000000e+01,7.450951731369803710e-01
2.000000000000000000e+01,1.707934090440372255e-01
3.000000000000000000e+01,1.755742435091529885e-01
4.000000000000000000e+01,2.880821241155200330e-01
5.000000000000000000e+01,3.001894415973340169e-01
6.000000000000000000e+01,2.904422298628667742e-01
7.000000000000000000e+01,2.790463547070115569e-01
8.000000000000000000e+01,2.791388694467883402e-01
9.000000000000000000e+01,1.719165900548772774e-01
1.000000000000000000e+02,1.205265787078298872e-01
