evaluation,mape
2.000000000000000000e+00,7.898888285062590775e-01
1.000000000000000000e+01,4.828081322153165988e-01
2.000000000000000000e+01,3.451211557325462587e-01
3.000000000000000000e+01,2.760558560738232137e-01
4.000000000000000000e+01,2.658930083797877431e-01
5.000000000000000000e+01,2.839378828184764281e-01
6.000000000000000000e+01,2.770559354254741868e-01
7.000000000000000000e+01,2.142604645841069966e-01
8.000000000000000000e+01,1.981391691460446525e-01
9.000000000000000000e+01,1.917313158766206227e-01
1.000000000000000000e+02,1.985733151370075444e-01
