evaluation,mape
2.000000000000000000e+00,5.902032803651768855e-01
1.000000000000000000e+01,5.854523157326113614e-01
2.000000000000000000e+01,2.911775370682335717e-01
3.000000000000000000e+01,2.319050304836597354e-01
4.000000000000000000e+01,2.374769527115411505e-01
5.000000000000000000e+01,2.296391260028213532e-01
6.000000000000000000e+01,1.975707033324144157e-01
7.000000000000000000e+01,2.022143984245009796e-01
8.000000000000000000e+01,1.358343803066538458e-01
9.000000000000000000e+01,8.698567651223312880e-02
1.000000000000000000e+02,8.811542860208083916e-02
