evaluation,mape
2.000000000000000000e+00,9.746795832319616881e-01
1.000000000000000000e+01,8.820266521500852441e-01
2.000000000000000000e+01,4.698488464221087235e-01
3.000000000000000000e+01,4.067534244978559532e-01
4.000000000000000000e+01,3.781394246700868766e-01
5.000000000000000000e+01,3.779168187181077831e-01
6.000000000000000000e+01,1.430580090437903185e-01
7.000000000000000000e+01,1.255239432243979436e-01
8.000000000000000000e+01,1.292116782066851932e-01
9.000000000000000000e+01,1.402706083598322939e-01
1.000000000000000000e+02,1.352512487719509660e-01
