evaluation,mape
2.000000000000000000e+00,9.750528195822337763e-01
1.000000000000000000e+01,8.036756135933361689e-01
2.000000000000000000e+01,8.470405599393079354e-01
3.000000000000000000e+01,8.917805071077631318e-01
4.000000000000000000e+01,8.902740030633731205e-01
5.000000000000000000e+01,3.093637955668862016e-01
6.000000000000000000e+01,1.278266971369863558e-01
7.000000000000000000e+01,1.675583811503513487e-01
8.000000000000000000e+01,9.126075551823284449e-02
9.000000000000000000e+01,9.001838872595181729e-02
1.000000000000000000e+02,8.992820473669099757e-02
