evaluation,mape
2.000000000000000000e+00,9.707091638063144456e-01
1.000000000000000000e+01,8.049987203367819921e-01
2.000000000000000000e+01,3.799385733007484833e-01
3.000000000000000000e+01,1.561019445997320065e-01
4.000000000000000000e+01,5.483064915737476813e-02
5.000000000000000000e+01,6.424024740188620519e-02
6.000000000000000000e+01,6.514227425235247226e-02
7.000000000000000000e+01,6.894960420555475145e-02
8.000000000000000000e+01,7.421914643541986656e-02
9.000000000000000000e+01,7.514586339046300245e-02
1.000000000000000000e+02,7.876211982899565534e-02
