evaluation,mape
2.000000000000000000e+00,9.587415509722404527e-01
1.000000000000000000e+01,9.040080179239714520e-01
2.000000000000000000e+01,9.213276167843059694e-01
3.000000000000000000e+01,9.250348633543109544e-01
4.000000000000000000e+01,1.512261724089164483e-01
5.000000000000000000e+01,3.263419345468158289e-02
6.000000000000000000e+01,3.658691431836354896e-02
7.000000000000000000e+01,2.352691703684308203e-02
8.000000000000000000e+01,2.366509859305943042e-02
9.000000000000000000e+01,2.531336346044555166e-02
1.000000000000000000e+02,1.079875694005721400e-02
