evaluation,mape
2.000000000000000000e+00,8.894337274289172424e-01
1.000000000000000000e+01,7.944443612597811288e-01
2.000000000000000000e+01,1.803432286009551411e-01
3.000000000000000000e+01,6.675981231951520767e-02
4.000000000000000000e+01,4.524438245793944297e-02
5.000000000000000000e+01,3.183559588911271526e-02
6.000000000000000000e+01,2.359239143376608977e-02
7.000000000000000000e+01,1.097306217067055799e-02
8.000000000000000000e+01,1.880429412456788643e-02
9.000000000000000000e+01,1.775461448799574293e-02
1.000000000000000000e+02,1.303793940217770793e-02
