evaluation,mape
2.000000000000000000e+00,9.145570239397478041e-01
1.000000000000000000e+01,5.862273130854253056e-01
2.000000000000000000e+01,1.334422491346355932e-01
3.000000000000000000e+01,2.965283831010174370e-02
4.000000000000000000e+01,2.145869641916262061e-02
5.000000000000000000e+01,1.993457309119960053e-02
6.000000000000000000e+01,1.790257070611867354e-02
7.000000000000000000e+01,1.657810187319913239e-02
8.000000000000000000e+01,1.502551334340896695e-02
9.000000000000000000e+01,1.454846601056532414e-02
1.000000000000000000e+02,1.275760126850313154e-02
