evaluation,mape
2.000000000000000000e+00,9.745398067206187953e-01
1.000000000000000000e+01,8.918307521765980184e-01
2.000000000000000000e+01,6.728155808460630771e-01
3.000000000000000000e+01,3.056215105825148548e-01
4.000000000000000000e+01,1.384702637048933482e-01
5.000000000000000000e+01,1.314253567763528641e-01
6.000000000000000000e+01,8.668375113177120839e-02
7.000000000000000000e+01,3.118817558471140977e-02
8.000000000000000000e+01,2.721268571587869001e-02
9.000000000000000000e+01,2.431742358583545427e-02
1.000000000000000000e+02,2.226842782966738030e-02
