evaluation,mape
2.000000000000000000e+00,9.418352417441187008e-01
1.000000000000000000e+01,9.753837412713050048e-01
2.000000000000000000e+01,7.278281406272948395e-01
3.000000000000000000e+01,4.190816114509363088e-02
4.000000000000000000e+01,4.134606393208434261e-02
5.000000000000000000e+01,3.964053817801234392e-02
6.000000000000000000e+01,1.048532952536751495e-02
7.000000000000000000e+01,1.230349474801507859e-02
8.000000000000000000e+01,1.175300786755998500e-02
9.000000000000000000e+01,1.466307579393369594e-02
1.000000000000000000e+02,1.354321447348839219e-02
