evaluation,mape
2.000000000000000000e+00,9.915904484706682398e-01
1.000000000000000000e+01,7.452420035882589833e-01
2.000000000000000000e+01,5.202641634488747169e-01
3.000000000000000000e+01,8.725075019051251046e-02
4.000000000000000000e+01,6.775224371599339324e-02
5.000000000000000000e+01,2.356363725564241535e-02
6.000000000000000000e+01,2.279940950403992750e-02
7.000000000000000000e+01,2.178205738871904357e-02
8.000000000000000000e+01,2.209159534975416520e-02
9.000000000000000000e+01,2.505379221188566707e-02
1.000000000000000000e+02,2.682595795354187143e-02
