evaluation,mape
2.000000000000000000e+00,8.413378470482415494e-01
1.000000000000000000e+01,6.426029010266663954e-01
2.000000000000000000e+01,3.177573080808535066e-01
3.000000000000000000e+01,3.712434861486584303e-01
4.000000000000000000e+01,4.443440176939972841e-01
5.000000000000000000e+01,4.122371043021920145e-01
6.000000000000000000e+01,4.121408932293755267e-01
7.000000000000000000e+01,1.445394644850316879e-01
8.000000000000000000e+01,1.451994358844739541e-01
9.000000000000000000e+01,1.117380859175250568e-01
1.000000000000000000e+02,1.091651292274149615e-01
