evaluation,mape
2.000000000000000000e+00,7.072859434769612763e-01
1.000000000000000000e+01,7.554406209686981288e-01
2.000000000000000000e+01,4.966965884233162654e-01
3.000000000000000000e+01,4.495218450065983085e-01
4.000000000000000000e+01,3.008635517465313991e-01
5.000000000000000000e+01,1.216781538860218365e-01
6.000000000000000000e+01,8.149290939161252245e-02
7.000000000000000000e+01,4.994205982658692783e-02
8.000000000000000000e+01,5.088506339121317418e-02
9.000000000000000000e+01,5.009775970753001934e-02
1.000000000000000000e+02,4.306636091880271244e-02
