controllable,environmental,output
-6.496200084686279297e+00,9.163304328918457031e+00,-4.214834213256835938e+01
-6.496087551116943359e+00,4.082090377807617188e+00,-3.889286041259765625e+01
-6.496193885803222656e+00,1.048041582107543945e-01,-3.781409454345703125e+01
-6.496196746826171875e+00,1.057647943496704102e+00,-3.771547698974609375e+01
-6.496198654174804688e+00,-1.512004256248474121e+00,-3.831428146362304688e+01
-6.496178150177001953e+00,6.527872085571289062e+00,-4.049651336669921875e+01
-6.496199607849121094e+00,1.620743751525878906e+00,-3.775585174560546875e+01
-6.496198654174804688e+00,1.924196481704711914e+00,-3.782128143310546875e+01
-6.496198177337646484e+00,6.342932701110839844e+00,-4.081409072875976562e+01
-6.496194362640380859e+00,8.966468811035156250e+00,-4.169280242919921875e+01
-6.496089935302734375e+00,-2.946149408817291260e-01,-3.790389251708984375e+01
-6.496198654174804688e+00,4.980450868606567383e-01,-3.773893737792968750e+01
-6.496197700500488281e+00,7.419897556304931641e+00,-4.125847625732421875e+01
-6.496196746826171875e+00,9.969236373901367188e+00,-4.775943756103515625e+01
-6.496197700500488281e+00,3.549538373947143555e+00,-3.835614395141601562e+01
-6.496172428131103516e+00,-2.271795272827148438e+00,-3.893863296508789062e+01
-6.496195793151855469e+00,-7.095855474472045898e-01,-3.793338394165039062e+01
-6.496094703674316406e+00,3.282852888107299805e+00,-3.810115814208984375e+01
-6.496198654174804688e+00,2.459630727767944336e+00,-3.792342758178710938e+01
-6.496084690093994141e+00,-1.729074478149414062e+00,-3.856691360473632812e+01
-6.496197223663330078e+00,4.856281280517578125e+00,-3.869126892089843750e+01
-6.496196269989013672e+00,5.884397029876708984e+00,-4.064880371093750000e+01
-6.496199131011962891e+00,8.121366500854492188e+00,-4.394069290161132812e+01
-6.496187686920166016e+00,5.289507865905761719e+00,-3.908713531494140625e+01
-6.496198654174804688e+00,7.860546112060546875e+00,-4.345974349975585938e+01
