controllable,environmental,output
5.053984230764283936e+00,-3.390312609417058809e-01,8.885212127806907390e+00
4.421201229095458984e+00,-5.101109668612480164e-02,3.030716896057128906e+00
5.058519840240478516e+00,-1.004037380218505859e+00,8.992626190185546875e+00
5.112994670867919922e+00,3.053730428218841553e-01,9.419636726379394531e+00
5.202033996582031250e+00,-4.981991648674011230e-01,1.060446071624755859e+01
5.321208477020263672e+00,-4.328571557998657227e-01,1.196127319335937500e+01
5.436499118804931641e+00,2.578436732292175293e-01,1.307991027832031250e+01
5.498942852020263672e+00,1.416558861732482910e+00,1.367536544799804688e+01
5.576619625091552734e+00,1.223270893096923828e+00,1.441374778747558594e+01
5.664259433746337891e+00,5.358731746673583984e-01,1.519183921813964844e+01
5.772039890289306641e+00,1.053507328033447266e+00,1.596294689178466797e+01
5.852476596832275391e+00,-2.962794899940490723e-01,1.661928939819335938e+01
5.937620639801025391e+00,5.820259451866149902e-01,1.681328773498535156e+01
5.983972549438476562e+00,-7.031934261322021484e-01,1.715784263610839844e+01
6.040829181671142578e+00,-7.250809073448181152e-01,1.727310180664062500e+01
6.153562068939208984e+00,-1.137277603149414062e+00,1.738107109069824219e+01
6.101081848144531250e+00,-2.528956651687622070e+00,1.823507690429687500e+01
5.990147590637207031e+00,-2.501046419143676758e+00,1.810340309143066406e+01
5.993988990783691406e+00,-2.014584064483642578e+00,1.810053825378417969e+01
6.021054744720458984e+00,-1.686980366706848145e+00,1.782406997680664062e+01
6.124180793762207031e+00,-1.924798011779785156e+00,1.816304016113281250e+01
6.460408210754394531e+00,-1.216072082519531250e+00,1.613844490051269531e+01
6.113007545471191406e+00,-2.673152685165405273e+00,1.815009689331054688e+01
6.079301834106445312e+00,-3.392006158828735352e+00,1.870201492309570312e+01
6.199368476867675781e+00,-3.064175605773925781e+00,1.805939292907714844e+01
5.924204349517822266e+00,-2.724871873855590820e+00,1.776873016357421875e+01
6.065835952758789062e+00,-2.894894361495971680e+00,1.805759429931640625e+01
7.376665115356445312e+00,-1.446838259696960449e+00,5.860025882720947266e+00
6.330522060394287109e+00,-2.559170722961425781e+00,1.769465065002441406e+01
6.072545528411865234e+00,-3.489137887954711914e+00,1.895728874206542969e+01
-6.726557731628417969e+00,-2.609510183334350586e+00,3.763980865478515625e+01
-6.726559638977050781e+00,-3.874127864837646484e+00,3.946803283691406250e+01
-6.769591331481933594e+00,-3.499633789062500000e+00,3.798271942138671875e+01
-6.745509147644042969e+00,-2.043772935867309570e+00,3.751346969604492188e+01
-6.654599189758300781e+00,-3.099409341812133789e+00,3.824192428588867188e+01
-6.800245285034179688e+00,-3.208240032196044922e+00,3.692440032958984375e+01
-6.666517734527587891e+00,-4.084437370300292969e+00,4.028369140625000000e+01
-6.703991889953613281e+00,-5.377223014831542969e+00,4.010565948486328125e+01
-6.703120708465576172e+00,-5.349862098693847656e+00,3.998651123046875000e+01
-6.697888374328613281e+00,-5.123649597167968750e+00,3.925659942626953125e+01
-6.694761276245117188e+00,-5.051310539245605469e+00,3.915639877319335938e+01
-6.682981014251708984e+00,-4.447425842285156250e+00,3.988647460937500000e+01
-6.684301376342773438e+00,-4.426660537719726562e+00,3.991218185424804688e+01
-6.748837947845458984e+00,-5.106706619262695312e+00,3.871748352050781250e+01
-6.674479007720947266e+00,-4.541812896728515625e+00,3.977335739135742188e+01
-6.677365303039550781e+00,-4.431799411773681641e+00,3.995924758911132812e+01
-6.615000247955322266e+00,-3.302418470382690430e+00,3.880541992187500000e+01
-6.674516201019287109e+00,-4.019201755523681641e+00,4.016716384887695312e+01
-6.674408912658691406e+00,-4.011356353759765625e+00,4.015909957885742188e+01
-6.675599098205566406e+00,-4.054301738739013672e+00,4.019274139404296875e+01
-6.651881694793701172e+00,-3.701398372650146484e+00,3.966548919677734375e+01
-6.678253650665283203e+00,-4.083713054656982422e+00,4.019285583496093750e+01
-6.541475772857666016e+00,-2.681719779968261719e+00,3.871240615844726562e+01
-6.565563201904296875e+00,-3.079881668090820312e+00,3.866676712036132812e+01
-6.634881496429443359e+00,-4.310585975646972656e+00,4.043238830566406250e+01
-6.540155887603759766e+00,-5.598280429840087891e+00,4.216814804077148438e+01
-6.461080551147460938e+00,-5.401045322418212891e+00,4.113807678222656250e+01
-6.443226814270019531e+00,-5.553584575653076172e+00,4.190582275390625000e+01
-6.457084655761718750e+00,-5.073372364044189453e+00,4.001791381835937500e+01
-6.467112064361572266e+00,-6.510278224945068359e+00,4.292788314819335938e+01
-6.440315723419189453e+00,-6.427308082580566406e+00,4.320955657958984375e+01
-6.515880584716796875e+00,-7.381795406341552734e+00,4.349651718139648438e+01
-6.502490997314453125e+00,-6.871692180633544922e+00,4.174232482910156250e+01
-6.540123939514160156e+00,-8.221178054809570312e+00,4.768585205078125000e+01
-6.735765933990478516e+00,-7.172563076019287109e+00,4.093531036376953125e+01
-6.244252204895019531e+00,-6.507340908050537109e+00,4.161843109130859375e+01
-6.194616794586181641e+00,-6.292698860168457031e+00,4.180646133422851562e+01
-6.161023139953613281e+00,-6.387335777282714844e+00,4.108902740478515625e+01
-6.129570007324218750e+00,-5.641454219818115234e+00,3.967010879516601562e+01
-6.149106979370117188e+00,-4.537950992584228516e+00,3.798044967651367188e+01
-6.133420944213867188e+00,-4.218831062316894531e+00,3.820910263061523438e+01
-6.062150001525878906e+00,-3.128867387771606445e+00,3.499919509887695312e+01
-7.388636112213134766e+00,-3.357774019241333008e+00,2.403839683532714844e+01
-6.181543350219726562e+00,-1.967178106307983398e+00,3.674901580810546875e+01
-6.347383022308349609e+00,-1.041415572166442871e+00,3.750180435180664062e+01
-5.649841785430908203e+00,-1.823682904243469238e+00,2.600963973999023438e+01
-6.291095256805419922e+00,-2.648621320724487305e+00,3.788105392456054688e+01
-6.276350975036621094e+00,-3.374276161193847656e+00,3.825315093994140625e+01
-6.284347534179687500e+00,-4.629867076873779297e+00,3.933988952636718750e+01
-5.776347637176513672e+00,-4.954569339752197266e+00,3.031512260437011719e+01
-6.330570220947265625e+00,-4.227571487426757812e+00,4.033502197265625000e+01
-6.326155185699462891e+00,-3.984847307205200195e+00,4.020207977294921875e+01
-4.865837574005126953e+00,-3.645713329315185547e+00,9.792525291442871094e+00
-6.354242324829101562e+00,-2.707247972488403320e+00,3.831081771850585938e+01
-6.942206859588623047e+00,-1.929637789726257324e+00,3.451715469360351562e+01
-6.335855484008789062e+00,-3.228764772415161133e+00,3.842053604125976562e+01
-6.346956729888916016e+00,-4.278146743774414062e+00,4.040814208984375000e+01
-6.357004642486572266e+00,-4.697189807891845703e+00,3.975317764282226562e+01
-7.126093864440917969e+00,-4.173054695129394531e+00,3.272402191162109375e+01
-3.671858012676239014e-01,-3.302137374877929688e+00,2.294178247451782227e+00
-6.507425308227539062e+00,-1.867944598197937012e+00,3.871885299682617188e+01
-6.639304161071777344e+00,-7.604460120201110840e-01,3.748696899414062500e+01
-6.347362995147705078e+00,-1.925729960203170776e-01,3.741001129150390625e+01
-7.036891460418701172e+00,-1.453246235847473145e+00,3.208216094970703125e+01
-6.134740829467773438e+00,-5.954920053482055664e-01,3.523199844360351562e+01
-6.708398818969726562e+00,6.655668616294860840e-01,3.673947525024414062e+01
-6.301637649536132812e+00,1.623130440711975098e+00,3.694957733154296875e+01
-6.775777339935302734e+00,2.886328697204589844e+00,3.624074172973632812e+01
-6.238655090332031250e+00,4.239608287811279297e+00,3.753974914550781250e+01
-5.975175380706787109e+00,3.024922370910644531e+00,3.258892059326171875e+01
