evaluation,mape
2.000000000000000000e+00,6.832900605256013726e-01
1.000000000000000000e+01,2.911104156879732452e-01
2.000000000000000000e+01,2.280984976747472137e-01
3.000000000000000000e+01,1.976782160753513540e-01
4.000000000000000000e+01,6.513508128168175870e-02
5.000000000000000000e+01,4.747000253721773977e-02
6.000000000000000000e+01,4.184653794086711648e-02
7.000000000000000000e+01,2.054676396832155749e-02
8.000000000000000000e+01,1.537341862218216497e-02
9.000000000000000000e+01,1.012237149373023531e-02
1.000000000000000000e+02,7.449074045551640558e-03
