controllable,environmental,output
-6.496183872222900391e+00,8.252516746520996094e+00,-4.379948425292968750e+01
-6.496198654174804688e+00,3.815127611160278320e+00,-3.866527938842773438e+01
-6.496194839477539062e+00,3.001573085784912109e+00,-3.796566390991210938e+01
-6.496195793151855469e+00,-3.759006738662719727e+00,-4.035294723510742188e+01
-6.496200084686279297e+00,7.336237430572509766e+00,-4.086176300048828125e+01
-6.496105194091796875e+00,-1.033115506172180176e+00,-3.797431564331054688e+01
-6.496199131011962891e+00,7.696672081947326660e-01,-3.771899795532226562e+01
-6.496192455291748047e+00,-4.773666858673095703e-01,-3.792473220825195312e+01
-6.496180534362792969e+00,6.188170909881591797e+00,-4.093716049194335938e+01
-6.496199131011962891e+00,1.857696294784545898e+00,-3.780496597290039062e+01
-6.496110439300537109e+00,6.754776954650878906e+00,-4.007733154296875000e+01
-6.496178627014160156e+00,3.781376779079437256e-02,-3.783079147338867188e+01
-6.496185779571533203e+00,-2.077972173690795898e+00,-3.889067077636718750e+01
-6.496194362640380859e+00,-1.378305196762084961e+00,-3.817960739135742188e+01
-6.496098041534423828e+00,-2.383057594299316406e+00,-3.891670608520507812e+01
-6.496193885803222656e+00,8.860717773437500000e+00,-4.175912475585937500e+01
-6.496087551116943359e+00,2.543436288833618164e+00,-3.792847061157226562e+01
-6.496091842651367188e+00,-4.254259586334228516e+00,-4.090526962280273438e+01
-6.496172904968261719e+00,5.517616271972656250e+00,-3.966387557983398438e+01
-6.496130943298339844e+00,-3.135267972946166992e+00,-3.883157730102539062e+01
-6.496187210083007812e+00,1.397259712219238281e+00,-3.772850036621093750e+01
-6.496172428131103516e+00,4.275009632110595703e+00,-3.893847274780273438e+01
-6.496198177337646484e+00,4.954471588134765625e+00,-3.869762420654296875e+01
-6.496199131011962891e+00,3.413360834121704102e+00,-3.821236801147460938e+01
-6.496198654174804688e+00,7.646192550659179688e+00,-4.246829986572265625e+01
