controllable,environmental,output
-4.903172660600727539e+00,-8.739569218371537218e+00,1.494904045570442008e+01
-4.902950763702392578e+00,-1.000000000000000000e+01,2.320357131958007812e+01
-3.222143888473510742e+00,-9.907713890075683594e+00,2.187881088256835938e+01
-2.962425708770751953e+00,-1.000000000000000000e+01,2.331511878967285156e+01
-2.638768196105957031e+00,-9.691525459289550781e+00,2.125620269775390625e+01
-3.933856964111328125e+00,-1.000000000000000000e+01,1.815018463134765625e+01
-2.068400621414184570e+00,-1.000000000000000000e+01,2.189325714111328125e+01
-2.157712221145629883e+00,-1.000000000000000000e+01,2.230639266967773438e+01
-2.181916713714599609e+00,-1.000000000000000000e+01,2.241222000122070312e+01
-1.956563472747802734e+00,-8.940991401672363281e+00,1.244203186035156250e+01
-7.500000000000000000e+00,-7.481110572814941406e+00,2.597703170776367188e+01
-7.500000000000000000e+00,-7.695471763610839844e+00,2.781704711914062500e+01
-7.500000000000000000e+00,-8.077033042907714844e+00,2.959101295471191406e+01
-7.500000000000000000e+00,-7.518246650695800781e+00,2.629943847656250000e+01
-7.500000000000000000e+00,-8.507144927978515625e+00,2.777724838256835938e+01
-7.500000000000000000e+00,-8.506090164184570312e+00,2.778473663330078125e+01
-7.500000000000000000e+00,-7.623324871063232422e+00,2.721636581420898438e+01
-7.500000000000000000e+00,-8.221379280090332031e+00,2.937902832031250000e+01
-7.500000000000000000e+00,-9.328090667724609375e+00,2.765321159362792969e+01
-7.500000000000000000e+00,-9.008438110351562500e+00,2.562862968444824219e+01
-7.500000000000000000e+00,-9.928089141845703125e+00,3.420003890991210938e+01
-7.500000000000000000e+00,-9.750887870788574219e+00,3.276388168334960938e+01
-7.500000000000000000e+00,-1.000000000000000000e+01,3.449197769165039062e+01
-7.500000000000000000e+00,-1.000000000000000000e+01,3.449197769165039062e+01
-7.500000000000000000e+00,-1.000000000000000000e+01,3.449197769165039062e+01
-7.500000000000000000e+00,-9.676154136657714844e+00,3.192470550537109375e+01
-7.500000000000000000e+00,-9.899951934814453125e+00,3.403620910644531250e+01
-6.420251369476318359e+00,-8.432662010192871094e+00,4.651573181152343750e+01
2.897232294082641602e+00,-7.463475227355957031e+00,8.504751205444335938e+00
7.500000000000000000e+00,-7.691549777984619141e+00,1.274149322509765625e+01
-5.821025371551513672e+00,-8.992601394653320312e+00,3.535072708129882812e+01
-5.941959857940673828e+00,-9.251317024230957031e+00,3.922291183471679688e+01
-5.776771545410156250e+00,-8.727375030517578125e+00,3.503133773803710938e+01
-6.103381633758544922e+00,-9.766015052795410156e+00,4.810418701171875000e+01
-6.165620803833007812e+00,-1.000000000000000000e+01,5.056812286376953125e+01
-6.233767032623291016e+00,-1.000000000000000000e+01,5.138915252685546875e+01
-6.336819171905517578e+00,-1.000000000000000000e+01,5.229618835449218750e+01
-6.427926063537597656e+00,-9.731113433837890625e+00,5.079956817626953125e+01
-6.455222606658935547e+00,-9.860908508300781250e+00,5.207738494873046875e+01
-6.466320037841796875e+00,-1.000000000000000000e+01,5.282087326049804688e+01
-6.504843711853027344e+00,-9.205108642578125000e+00,4.487525558471679688e+01
-6.482348918914794922e+00,-1.000000000000000000e+01,5.283609771728515625e+01
