evaluation,mape
2.000000000000000000e+00,9.771666654020940701e-01
1.000000000000000000e+01,7.388504858370272821e-01
2.000000000000000000e+01,7.033169578327810312e-01
3.000000000000000000e+01,6.798101087902090889e-01
4.000000000000000000e+01,6.328485207394638490e-01
5.000000000000000000e+01,6.313354331143858911e-01
6.000000000000000000e+01,5.436240110176094875e-01
7.000000000000000000e+01,5.417031996424210849e-01
8.000000000000000000e+01,5.478884185424167663e-01
9.000000000000000000e+01,5.252875091603308455e-01
1.000000000000000000e+02,5.251818183403820228e-01
