evaluation,mape
2.000000000000000000e+00,7.468719035578604837e-01
1.000000000000000000e+01,7.325996699630286102e-01
2.000000000000000000e+01,4.060581979329315749e-01
3.000000000000000000e+01,3.548311520602122626e-01
4.000000000000000000e+01,2.234810313591367725e-01
5.000000000000000000e+01,1.737530782317086298e-01
6.000000000000000000e+01,8.548835437820993810e-02
7.000000000000000000e+01,7.438641383796328055e-02
8.000000000000000000e+01,7.118078939735253408e-02
9.000000000000000000e+01,6.878939072723466719e-02
1.000000000000000000e+02,6.429079182318858665e-02
