evaluation,mape
2.000000000000000000e+00,7.921968209386801574e-01
1.000000000000000000e+01,7.740923281873566264e-01
2.000000000000000000e+01,7.733945808398933197e-01
3.000000000000000000e+01,7.302712318993981322e-01
4.000000000000000000e+01,6.871991203598543096e-01
5.000000000000000000e+01,6.678791969693793629e-01
6.000000000000000000e+01,6.237007643339542717e-01
7.000000000000000000e+01,5.923253976282761846e-01
8.000000000000000000e+01,5.546898581146718632e-01
9.000000000000000000e+01,5.355411467462185549e-01
1.000000000000000000e+02,5.314615060065430718e-01
