evaluation,mape
2.000000000000000000e+00,8.027930606744148045e-01
1.000000000000000000e+01,7.304689908711621271e-01
2.000000000000000000e+01,6.115448573448335479e-01
3.000000000000000000e+01,5.606815475163050566e-01
4.000000000000000000e+01,5.375856245749318640e-01
5.000000000000000000e+01,5.333833138042520794e-01
6.000000000000000000e+01,5.313075311115637023e-01
7.000000000000000000e+01,5.351457928563609912e-01
8.000000000000000000e+01,5.312340222802053313e-01
9.000000000000000000e+01,5.314658362481028409e-01
1.000000000000000000e+02,5.315147610176212956e-01
