evaluation,mape
2.000000000000000000e+00,7.467199466770750860e-01
1.000000000000000000e+01,5.769480143729808219e-01
2.000000000000000000e+01,2.730852495589792817e-01
3.000000000000000000e+01,2.607868599569772572e-01
4.000000000000000000e+01,2.280064237093830659e-01
5.000000000000000000e+01,2.055148467457509065e-01
6.000000000000000000e+01,1.795254428445101080e-01
7.000000000000000000e+01,1.067053858462953114e-01
8.000000000000000000e+01,9.820126619020942693e-02
9.000000000000000000e+01,8.124182049568577646e-02
1.000000000000000000e+02,6.701055472729565421e-02
