evaluation,mape
2.000000000000000000e+00,6.491432311916669473e-01
1.000000000000000000e+01,6.544583936834365012e-01
2.000000000000000000e+01,6.601445883144836380e-01
3.000000000000000000e+01,5.946585325102690112e-01
4.000000000000000000e+01,6.009162117572722783e-01
5.000000000000000000e+01,5.335921151543971952e-01
6.000000000000000000e+01,5.224615448961723585e-01
7.000000000000000000e+01,5.228860299401483225e-01
8.000000000000000000e+01,5.201913286667929626e-01
9.000000000000000000e+01,5.160002989574435928e-01
1.000000000000000000e+02,5.109413197724482769e-01
