controllable,environmental,output
-6.496199131011962891e+00,2.041145086288452148e+00,-3.785048294067382812e+01
-6.496198177337646484e+00,1.705770730972290039e+00,-3.777134323120117188e+01
-6.496193885803222656e+00,-6.264511585235595703e+00,-4.377452468872070312e+01
-6.496173381805419922e+00,3.492698431015014648e+00,-3.829333496093750000e+01
-6.496087074279785156e+00,8.753715753555297852e-01,-3.771627426147460938e+01
-6.496196269989013672e+00,-5.649777889251708984e+00,-4.248734283447265625e+01
-6.496198654174804688e+00,-4.293937683105468750e+00,-4.087087249755859375e+01
-6.496171474456787109e+00,5.141661643981933594e+00,-3.883956909179687500e+01
-6.496196746826171875e+00,-9.127913117408752441e-01,-3.794820404052734375e+01
-6.496181011199951172e+00,-1.442299246788024902e+00,-3.824086761474609375e+01
-6.496084213256835938e+00,3.775701284408569336e+00,-3.862099075317382812e+01
-6.496199131011962891e+00,-3.338511228561401367e+00,-3.919411468505859375e+01
-6.496197700500488281e+00,-3.677493572235107422e+00,-4.012821578979492188e+01
-6.496084213256835938e+00,6.069153785705566406e+00,-4.090843200683593750e+01
-6.496198177337646484e+00,7.051651477813720703e+00,-4.001920700073242188e+01
-6.496198654174804688e+00,-2.437577009201049805e+00,-3.889506149291992188e+01
-6.496173858642578125e+00,-1.992092967033386230e+00,-3.883425903320312500e+01
-6.496197700500488281e+00,7.535803318023681641e+00,-4.186979293823242188e+01
-6.496186256408691406e+00,-4.344128072261810303e-01,-3.792131805419921875e+01
-6.496198177337646484e+00,-4.853518486022949219e+00,-3.996813583374023438e+01
-6.496197700500488281e+00,-6.777547836303710938e+00,-4.193903732299804688e+01
-6.496196746826171875e+00,4.436161518096923828e+00,-3.889569854736328125e+01
-6.496184825897216797e+00,2.746265172958374023e+00,-3.793456649780273438e+01
-6.496197700500488281e+00,5.749017596244812012e-01,-3.773089218139648438e+01
-6.496192455291748047e+00,6.671582221984863281e+00,-4.021492004394531250e+01
