evaluation,mape
2.000000000000000000e+00,8.697999729907528454e-01
1.000000000000000000e+01,4.832976349031509744e-01
2.000000000000000000e+01,4.158397818170100901e-01
3.000000000000000000e+01,1.868983782851989794e-01
4.000000000000000000e+01,7.760280979052970596e-02
5.000000000000000000e+01,5.003476315257492785e-02
6.000000000000000000e+01,4.062453974690712066e-02
7.000000000000000000e+01,3.824126670539735456e-02
8.000000000000000000e+01,3.475131686497754530e-02
9.000000000000000000e+01,3.227908519412951704e-02
1.000000000000000000e+02,1.889929070611374301e-02
