controllable,environmental,output
-6.496185302734375000e+00,-4.794239997863769531e+00,-4.002526473999023438e+01
-6.496094226837158203e+00,-1.949476003646850586e+00,-3.879927825927734375e+01
-6.496093750000000000e+00,-4.158273696899414062e+00,-4.094055175781250000e+01
-6.496086120605468750e+00,-8.057348251342773438e+00,-4.792821884155273438e+01
-6.496198177337646484e+00,-2.362090587615966797e+00,-3.892328643798828125e+01
-6.496103286743164062e+00,-3.830606460571289062e+00,-4.053126907348632812e+01
-6.496197700500488281e+00,-7.639874935150146484e+00,-4.570586776733398438e+01
-6.496197700500488281e+00,-4.439605712890625000e+00,-4.066365432739257812e+01
-6.496175289154052734e+00,-5.435144424438476562e+00,-4.133570480346679688e+01
-6.496199131011962891e+00,-2.164590597152709961e+00,-3.892618560791015625e+01
-6.496192932128906250e+00,-7.113955497741699219e+00,-4.196047592163085938e+01
-6.496195793151855469e+00,-3.078723669052124023e+00,-3.877083587646484375e+01
-6.496197223663330078e+00,-5.189082145690917969e+00,-4.031436538696289062e+01
-6.496198654174804688e+00,-8.323527336120605469e+00,-4.729485321044921875e+01
-6.496198654174804688e+00,-7.410106658935546875e+00,-4.373025131225585938e+01
-6.496198654174804688e+00,-4.050268650054931641e+00,-4.089350128173828125e+01
-6.496159553527832031e+00,-6.982451438903808594e+00,-4.170076370239257812e+01
-6.496198177337646484e+00,-5.924041748046875000e+00,-4.366560745239257812e+01
-6.496092319488525391e+00,-6.234755992889404297e+00,-4.383294296264648438e+01
-6.496198654174804688e+00,-2.650271177291870117e+00,-3.877508544921875000e+01
-6.496199131011962891e+00,-6.425712585449218750e+00,-4.328326797485351562e+01
-6.496162414550781250e+00,-5.593148708343505859e+00,-4.218241882324218750e+01
-6.496183395385742188e+00,-6.739354133605957031e+00,-4.205210494995117188e+01
-6.496129512786865234e+00,-3.414029598236083984e+00,-3.937940979003906250e+01
-6.496198177337646484e+00,-2.846583366394042969e+00,-3.869270324707031250e+01
