evaluation,mape
2.000000000000000000e+00,7.795054090959735449e-01
1.000000000000000000e+01,5.685116535083786227e-01
2.000000000000000000e+01,2.367807374838948320e-01
3.000000000000000000e+01,1.855888028946977575e-01
4.000000000000000000e+01,1.607737405739838310e-01
5.000000000000000000e+01,8.446122675902428822e-02
6.000000000000000000e+01,6.740029842958870920e-02
7.000000000000000000e+01,3.846067066144304158e-02
8.000000000000000000e+01,3.853749250037220853e-02
9.000000000000000000e+01,3.841060080097054297e-02
1.000000000000000000e+02,3.903223649162699399e-02
