evaluation,mape
2.000000000000000000e+00,8.932510699831018863e-01
1.000000000000000000e+01,3.811772920597026326e-01
2.000000000000000000e+01,9.782620109242995410e-02
3.000000000000000000e+01,8.571659867243289210e-02
4.000000000000000000e+01,8.362331954731327954e-02
5.000000000000000000e+01,8.119576453006248362e-02
6.000000000000000000e+01,7.556768547717146456e-02
7.000000000000000000e+01,6.398365590248671075e-02
8.000000000000000000e+01,6.045202369957886068e-02
9.000000000000000000e+01,5.737677895791801208e-02
1.000000000000000000e+02,4.042588900863139378e-02
