evaluation,mape
2.000000000000000000e+00,7.470880446232083250e-01
1.000000000000000000e+01,6.627938385553016065e-01
2.000000000000000000e+01,5.530107346870658525e-01
3.000000000000000000e+01,5.373630812103512566e-01
4.000000000000000000e+01,5.046802928993661119e-01
5.000000000000000000e+01,4.655551941796290394e-01
6.000000000000000000e+01,4.239657507396009106e-01
7.000000000000000000e+01,3.528512087769461458e-01
8.000000000000000000e+01,3.412661359101927805e-01
9.000000000000000000e+01,2.871568648187802220e-01
1.000000000000000000e+02,2.466948261202354942e-01
