evaluation,mape
2.000000000000000000e+00,8.446855333123738374e-01
1.000000000000000000e+01,5.310793322848241793e-01
2.000000000000000000e+01,4.593223685582871196e-01
3.000000000000000000e+01,3.056077364383605888e-01
4.000000000000000000e+01,2.278661090581078907e-01
5.000000000000000000e+01,2.183208591676328580e-01
6.000000000000000000e+01,1.588315328466290144e-01
7.000000000000000000e+01,1.461065099015285973e-01
8.000000000000000000e+01,5.726898116814659739e-02
9.000000000000000000e+01,3.571241654449236469e-02
1.000000000000000000e+02,3.563887986294127230e-02
