evaluation,mape
2.000000000000000000e+00,7.468965627061205925e-01
1.000000000000000000e+01,8.013396005118782472e-01
2.000000000000000000e+01,5.820997086789349018e-01
3.000000000000000000e+01,4.285883084826611067e-01
4.000000000000000000e+01,2.546901488679480519e-01
5.000000000000000000e+01,2.116191160244643432e-01
6.000000000000000000e+01,1.334924914740588109e-01
7.000000000000000000e+01,1.209198373220948253e-01
8.000000000000000000e+01,1.159965065582136273e-01
9.000000000000000000e+01,1.108602148772535878e-01
1.000000000000000000e+02,1.020316790563203097e-01
