controllable,environmental,output
-6.496160030364990234e+00,7.239089012145996094e+00,-4.047547149658203125e+01
-6.496091842651367188e+00,2.246074914932250977e+00,-3.789556503295898438e+01
-6.496146202087402344e+00,2.514665603637695312e+00,-3.792704772949218750e+01
-6.496136188507080078e+00,5.697034835815429688e+00,-4.018362426757812500e+01
-6.496195316314697266e+00,1.629836082458496094e+00,-3.775737762451171875e+01
-6.496185779571533203e+00,2.709496021270751953e+00,-3.793338394165039062e+01
-6.496195793151855469e+00,6.603081703186035156e+00,-4.034631729125976562e+01
-6.496092319488525391e+00,1.295392274856567383e+00,-3.772181320190429688e+01
-6.496158123016357422e+00,3.301537513732910156e+00,-3.811521911621093750e+01
-6.496161460876464844e+00,4.103861808776855469e+00,-3.890362930297851562e+01
-6.496146678924560547e+00,1.878960251808166504e+00,-3.781011581420898438e+01
-6.496149063110351562e+00,4.561864733695983887e-01,-3.774426269531250000e+01
-6.496092319488525391e+00,7.356319904327392578e+00,-4.095227432250976562e+01
-6.496096134185791016e+00,1.034309625625610352e+00,-3.771534347534179688e+01
-6.496185779571533203e+00,3.578006982803344727e+00,-3.838873291015625000e+01
-6.496199607849121094e+00,5.492704391479492188e+00,-3.959310150146484375e+01
-6.496159553527832031e+00,3.113638401031494141e+00,-3.800328826904296875e+01
-6.496084690093994141e+00,3.914676189422607422e+00,-3.876770401000976562e+01
-6.496155261993408203e+00,6.235724449157714844e+00,-4.091751098632812500e+01
-6.496177673339843750e+00,4.977582931518554688e+00,-3.870531845092773438e+01
-6.496130466461181641e+00,6.908306121826171875e+00,-3.994197082519531250e+01
-6.496137619018554688e+00,8.212347030639648438e-01,-3.771741867065429688e+01
-6.496106624603271484e+00,4.484903335571289062e+00,-3.887181091308593750e+01
-6.496085166931152344e+00,6.076517105102539062e+00,-4.091349029541015625e+01
-6.496195316314697266e+00,4.650231838226318359e+00,-3.877510833740234375e+01
