evaluation,mape
2.000000000000000000e+00,7.072075063100168313e-01
1.000000000000000000e+01,6.264716167619684972e-01
2.000000000000000000e+01,3.022600546743509642e-01
3.000000000000000000e+01,2.466950041382953429e-01
4.000000000000000000e+01,2.455137808052612058e-01
5.000000000000000000e+01,1.804194803346441944e-01
6.000000000000000000e+01,1.216177301147322726e-01
7.000000000000000000e+01,7.651023528083122915e-02
8.000000000000000000e+01,6.255674630831858929e-02
9.000000000000000000e+01,5.517302787311675200e-02
1.000000000000000000e+02,4.479902117844125620e-02
