evaluation,mape
2.000000000000000000e+00,8.850129947314456791e-01
1.000000000000000000e+01,5.233613941344388287e-01
2.000000000000000000e+01,4.391130892921378814e-01
3.000000000000000000e+01,2.078753215964564693e-01
4.000000000000000000e+01,9.974108057576974717e-02
5.000000000000000000e+01,8.666546347904834080e-02
6.000000000000000000e+01,6.915189165544118055e-02
7.000000000000000000e+01,4.995255227993063152e-02
8.000000000000000000e+01,4.868449844295876655e-02
9.000000000000000000e+01,4.660986790734462232e-02
1.000000000000000000e+02,3.599219855407500418e-02
